Unnamed: 0,contest,choice,precinct_id,vote,early_votes,polling_place_votes,late_early_votes,provisional_votes,party,office,candidate,precinct_designation,precinct,precinct_bs,votes_allowed,referendum_flag,county
182,0,0,1,93,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,PICACHO,0,,,PINAL
183,0,0,1,1191,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,ELOY,0,,,PINAL
184,0,0,1,454,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,TOLTEC,0,,,PINAL
185,0,0,1,321,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,RED ROCK,0,,,PINAL
186,0,0,1,489,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,COOLIDGE NE,0,,,PINAL
187,0,0,1,824,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,COOLIDGE NW,0,,,PINAL
188,0,0,1,748,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,COOLIDGE SOUTH,0,,,PINAL
189,0,0,2,225,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,CENTRAL ARIZONA COLLEGE,0,,,PINAL
190,0,0,2,198,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,ELEVEN MILE CORNER,0,,,PINAL
191,0,0,2,1009,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,FLORENCE NORTH,0,,,PINAL
192,0,0,2,294,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,CACTUS FOREST,0,,,PINAL
193,0,0,2,501,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,JOHNSON RANCH,0,,,PINAL
194,0,0,2,870,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,POSTON BUTTE,0,,,PINAL
195,0,0,2,488,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,QUEEN CREEK,0,,,PINAL
196,0,0,2,438,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,SACATON,0,,,PINAL
197,0,0,3,571,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,MARICOPA,0,,,PINAL
198,0,0,3,146,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,STANFIELD,0,,,PINAL
199,0,0,3,1060,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE NORTH,0,,,PINAL
200,0,0,3,1260,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE S CEN,0,,,PINAL
201,0,0,3,422,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE NE,0,,,PINAL
202,0,0,3,655,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE NW,0,,,PINAL
203,0,0,3,657,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE SW,0,,,PINAL
204,0,0,3,502,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,CASA GRANDE RANCHO GRANDE,0,,,PINAL
205,0,0,4,505,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT SUPERSTITION,0,,,PINAL
206,0,0,4,501,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,CASA GRANDE INTERCHANGE,0,,,PINAL
207,0,0,4,333,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT NW,0,,,PINAL
208,0,0,4,482,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT SW,0,,,PINAL
209,0,0,4,525,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT SE,0,,,PINAL
210,0,0,4,370,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT NE,0,,,PINAL
211,0,0,4,356,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT EAST,0,,,PINAL
212,0,0,4,447,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,APACHE JCT CENTRAL,0,,,PINAL
213,0,0,4,639,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,GOLD CANYON,0,,,PINAL
214,0,0,4,115,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,QUEEN VALLEY,0,,,PINAL
215,0,0,5,841,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,SUPERIOR,0,,,PINAL
216,0,0,5,1,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,SUPERIOR WEST,0,,,PINAL
217,0,0,5,30,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,SUTTON SUMMIT,0,,,PINAL
218,0,0,5,131,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,CHUI CHU,0,,,PINAL
219,0,0,5,319,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,THUNDERBIRD FARMS,0,,,PINAL
220,0,0,5,585,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,CASA GRANDE WEST,0,,,PINAL
221,0,0,5,416,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,APACHE JUNCTION NORTH,0,,,PINAL
222,0,0,5,465,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,APACHE JUNCTION N. CENTRA,0,,,PINAL
223,0,0,5,568,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,APACHE JUNCTION,0,,,PINAL
224,0,0,5,485,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,APACHE JUNCTION SOUTH,0,,,PINAL
225,0,0,6,319,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,BLACKWATER,0,,,PINAL
226,0,0,6,280,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,SAN TAN,0,,,PINAL
227,0,0,6,345,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,CASA BLANCA,0,,,PINAL
228,0,0,6,424,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,SUPERSTITION MOUNTAIN,0,,,PINAL
229,0,0,6,264,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,MOUNTAINBROOK VILLAGE,0,,,PINAL
230,0,0,6,265,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,HIDDEN VALLEY,0,,,PINAL
231,0,0,6,638,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,SAN TAN PARK,0,,,PINAL
232,0,0,6,259,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,BELLA VISTA,0,,,PINAL
233,0,0,7,668,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,COPPER BASIN,0,,,PINAL
234,0,0,7,306,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,SCHNEPF,0,,,PINAL
235,0,0,7,186,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,PERALTA,0,,,PINAL
236,0,0,7,344,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,SANTA ROSA,0,,,PINAL
237,0,0,7,532,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,EL DORADO,0,,,PINAL
238,0,0,7,476,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,WALKER BUTTE,0,,,PINAL
239,0,0,7,410,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,PECAN CREEK NORTH,0,,,PINAL
240,0,0,7,194,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,AK CHIN COMMUNITY,0,,,PINAL
241,0,0,7,570,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,MARICOPA MEADOWS,0,,,PINAL
242,0,0,7,537,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,MARICOPA FIESTA,0,,,PINAL
243,0,0,8,879,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,PROVINCE,0,,,PINAL
244,0,0,8,539,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,IRONWOOD COMMON,0,,,PINAL
245,0,0,8,720,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,COYOTE RANCH,0,,,PINAL
246,0,0,8,436,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,SAN TAN HEIGHTS,0,,,PINAL
247,0,0,8,521,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,CIRCLE CROSS RANCH,0,,,PINAL
248,0,0,8,403,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,JOHNSON RANCH EAST,0,,,PINAL
249,0,0,8,644,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,IRONWOOD CROSSING,0,,,PINAL
250,0,0,8,439,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,QUAIL HOLLOW,0,,,PINAL
251,0,0,9,508,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,SENITA,0,,,PINAL
252,0,0,9,376,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,SKYLINE RANCH,0,,,PINAL
253,0,0,9,228,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,SAN TAN RANCHES,0,,,PINAL
254,0,0,9,328,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,LINKS ESTATES,0,,,PINAL
255,0,0,9,448,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,9,MISSION VALLEY,0,,,PINAL
256,0,0,10,445,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,0 DESERT CEDARS,0,,,PINAL
257,0,0,10,573,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,1 ALTERRA NORTH,0,,,PINAL
258,0,0,10,552,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,2 MARICOPA WELLS,0,,,PINAL
259,0,0,10,60,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,4 PICACHO SOUTH,0,,,PINAL
260,0,0,10,36,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,5 TOLTEC SOUTHWEST,0,,,PINAL
261,0,0,0,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,KEARNY,0,,,PINAL
262,0,0,0,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,DUDLEYVILLE,0,,,PINAL
263,0,0,0,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,SAN MANUEL,0,,,PINAL
264,0,0,0,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,MAMMOTH,0,,,PINAL
265,0,0,0,6,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,ORACLE,0,,,PINAL
266,0,0,0,5,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,SADDLEBROOKE,0,,,PINAL
267,0,0,0,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,0,ARIZONA CITY,0,,,PINAL
268,0,0,1,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,TOLTEC SOUTH,0,,,PINAL
269,0,0,1,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,PICACHO,0,,,PINAL
270,0,0,1,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,ELOY,0,,,PINAL
271,0,0,1,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,TOLTEC,0,,,PINAL
272,0,0,1,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,RED ROCK,0,,,PINAL
273,0,0,1,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,COOLIDGE NE,0,,,PINAL
274,0,0,1,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,COOLIDGE NW,0,,,PINAL
275,0,0,1,5,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,COOLIDGE SOUTH,0,,,PINAL
276,0,0,2,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,CENTRAL ARIZONA COLLEGE,0,,,PINAL
277,0,0,2,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,ELEVEN MILE CORNER,0,,,PINAL
278,0,0,2,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,FLORENCE NORTH,0,,,PINAL
279,0,0,2,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,CACTUS FOREST,0,,,PINAL
280,0,0,2,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,JOHNSON RANCH,0,,,PINAL
281,0,0,2,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,POSTON BUTTE,0,,,PINAL
282,0,0,2,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,QUEEN CREEK,0,,,PINAL
283,0,0,2,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,2,SACATON,0,,,PINAL
284,0,0,3,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,MARICOPA,0,,,PINAL
285,0,0,3,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,STANFIELD,0,,,PINAL
286,0,0,3,5,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE NORTH,0,,,PINAL
287,0,0,3,6,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE S CEN,0,,,PINAL
288,0,0,3,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE NE,0,,,PINAL
289,0,0,3,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE NW,0,,,PINAL
290,0,0,3,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE SW,0,,,PINAL
291,0,0,3,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,3,CASA GRANDE RANCHO GRANDE,0,,,PINAL
292,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT SUPERSTITION,0,,,PINAL
293,0,0,4,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,CASA GRANDE INTERCHANGE,0,,,PINAL
294,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT NW,0,,,PINAL
295,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT SW,0,,,PINAL
296,0,0,4,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT SE,0,,,PINAL
297,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT NE,0,,,PINAL
298,0,0,4,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT EAST,0,,,PINAL
299,0,0,4,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,APACHE JCT CENTRAL,0,,,PINAL
300,0,0,4,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,GOLD CANYON,0,,,PINAL
301,0,0,4,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,4,QUEEN VALLEY,0,,,PINAL
302,0,0,5,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,SUPERIOR,0,,,PINAL
303,0,0,5,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,SUPERIOR WEST,0,,,PINAL
304,0,0,5,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,SUTTON SUMMIT,0,,,PINAL
305,0,0,5,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,CHUI CHU,0,,,PINAL
306,0,0,5,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,THUNDERBIRD FARMS,0,,,PINAL
307,0,0,5,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,CASA GRANDE WEST,0,,,PINAL
308,0,0,5,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,APACHE JUNCTION NORTH,0,,,PINAL
309,0,0,5,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,APACHE JUNCTION N. CENTRA,0,,,PINAL
310,0,0,5,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,APACHE JUNCTION,0,,,PINAL
311,0,0,5,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,5,APACHE JUNCTION SOUTH,0,,,PINAL
312,0,0,6,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,BLACKWATER,0,,,PINAL
313,0,0,6,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,SAN TAN,0,,,PINAL
314,0,0,6,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,CASA BLANCA,0,,,PINAL
315,0,0,6,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,SUPERSTITION MOUNTAIN,0,,,PINAL
316,0,0,6,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,MOUNTAINBROOK VILLAGE,0,,,PINAL
317,0,0,6,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,HIDDEN VALLEY,0,,,PINAL
318,0,0,6,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,SAN TAN PARK,0,,,PINAL
319,0,0,6,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,6,BELLA VISTA,0,,,PINAL
320,0,0,7,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,COPPER BASIN,0,,,PINAL
321,0,0,7,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,SCHNEPF,0,,,PINAL
322,0,0,7,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,PERALTA,0,,,PINAL
323,0,0,7,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,SANTA ROSA,0,,,PINAL
324,0,0,7,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,EL DORADO,0,,,PINAL
325,0,0,7,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,WALKER BUTTE,0,,,PINAL
326,0,0,7,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,PECAN CREEK NORTH,0,,,PINAL
327,0,0,7,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,AK CHIN COMMUNITY,0,,,PINAL
328,0,0,7,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,MARICOPA MEADOWS,0,,,PINAL
329,0,0,7,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,7,MARICOPA FIESTA,0,,,PINAL
330,0,0,8,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,PROVINCE,0,,,PINAL
331,0,0,8,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,IRONWOOD COMMON,0,,,PINAL
332,0,0,8,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,COYOTE RANCH,0,,,PINAL
333,0,0,8,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,SAN TAN HEIGHTS,0,,,PINAL
334,0,0,8,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,CIRCLE CROSS RANCH,0,,,PINAL
335,0,0,8,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,JOHNSON RANCH EAST,0,,,PINAL
336,0,0,8,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,IRONWOOD CROSSING,0,,,PINAL
337,0,0,8,3,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,8,QUAIL HOLLOW,0,,,PINAL
338,0,0,9,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,SENITA,0,,,PINAL
339,0,0,9,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,SKYLINE RANCH,0,,,PINAL
340,0,0,9,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,SAN TAN RANCHES,0,,,PINAL
341,0,0,9,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,LINKS ESTATES,0,,,PINAL
342,0,0,9,1,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,9,MISSION VALLEY,0,,,PINAL
343,0,0,10,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,0 DESERT CEDARS,0,,,PINAL
344,0,0,10,4,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,1 ALTERRA NORTH,0,,,PINAL
345,0,0,10,2,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,2 MARICOPA WELLS,0,,,PINAL
346,0,0,10,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,4 PICACHO SOUTH,0,,,PINAL
347,0,0,10,0,0,0,0,0,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,1,5 TOLTEC SOUTHWEST,0,,,PINAL
348,0,0,0,563,240,19,0,12,,Ballots Cast,BALLOTS CAST,0,KEARNY,0,,,PINAL
349,0,0,0,264,128,8,0,4,,Ballots Cast,BALLOTS CAST,0,DUDLEYVILLE,0,,,PINAL
