county,precinct,ballot-style,office,district,party,candidate,votes
Dallas,4646,5779,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,28
Dallas,4647,5780,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,311
Dallas,4648,5781,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,53
Dallas,4649,5782,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,0
Dallas,4650,5783,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,0
Dallas,4651,5784,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,0
Dallas,4652,5785,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,23
Dallas,4653,5786,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,1
Dallas,4654,5787,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,41
Dallas,4655,5788,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,9
Dallas,4656,5789,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,3
Dallas,4657,5790,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,1
Dallas,4658,5791,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,3
Dallas,4659,5792,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,2
Dallas,4660,5793,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,1
Dallas,4661,5794,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,25
Dallas,4662,5795,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,14
Dallas,4663,5796,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,0
Dallas,4664,5797,"Justice, 5th Ct of App Dist, Pl 4",,REP,UNDER VOTES,88
Dallas,1000,5001,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,4
Dallas,1001,5002,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,5
Dallas,1002,5003,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,20
Dallas,1003,5004,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,23
Dallas,1004,5005,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,75
Dallas,1005,5006,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,65
Dallas,1006,5007,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,116
Dallas,1007,5008,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,33
Dallas,1008,5009,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,13
Dallas,1009,5010,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,9
Dallas,1010,5011,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,16
Dallas,1011,5012,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,4
Dallas,1012,5013,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,9
Dallas,1013,5014,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,73
Dallas,1014,5015,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,28
Dallas,1015,5016,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,36
Dallas,1016,5017,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,3
Dallas,1017,5018,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,38
Dallas,1018,5019,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,10
Dallas,1019,5020,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,70
Dallas,1020,5021,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,43
Dallas,1021,5022,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,45
Dallas,1022,5023,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,81
Dallas,1023,5024,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,66
Dallas,1026,5025,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,26
Dallas,1027,5026,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,83
Dallas,1028,5027,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,35
Dallas,1029,5028,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,20
Dallas,1030,5029,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,78
Dallas,1032,5030,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,33
Dallas,1033,5031,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,61
Dallas,1035,5032,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,11
Dallas,1036,5033,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,24
Dallas,1037,5034,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,31
Dallas,1038,5035,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,21
Dallas,1039,5036,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1040,5037,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,74
Dallas,1041,5038,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,8
Dallas,1042,5039,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,10
Dallas,1043,5040,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,127
Dallas,1044,5041,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,139
Dallas,1045,5042,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,26
Dallas,1046,5043,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,6
Dallas,1047,5044,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,46
Dallas,1048,5045,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,139
Dallas,1049,5046,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,105
Dallas,1050,5047,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,10
Dallas,1051,5048,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,5
Dallas,1052,5049,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,142
Dallas,1054,5050,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,38
Dallas,1055,5051,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,20
Dallas,1056,5052,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,38
Dallas,1057,5053,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,78
Dallas,1058,5054,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,75
Dallas,1059,5055,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,76
Dallas,1060,5056,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,183
Dallas,1061,5057,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,65
Dallas,1062,5058,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,1063,5059,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,44
Dallas,1064,5060,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,4
Dallas,1065,5061,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,28
Dallas,1067,5062,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1068,5063,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,5
Dallas,1069,5064,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,2
Dallas,1070,5065,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,22
Dallas,1071,5066,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,93
Dallas,1073,5067,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,42
Dallas,1074,5068,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,8
Dallas,1075,5069,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,38
Dallas,1076,5070,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,49
Dallas,1077,5071,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1078,5072,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,3
Dallas,1079,5073,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,66
Dallas,1080,5074,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,11
Dallas,1081,5075,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,123
Dallas,1082,5076,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,1083,5077,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,22
Dallas,1084,5078,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,59
Dallas,1085,5079,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,20
Dallas,1086,5080,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,2
Dallas,1087,5081,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,31
Dallas,1088,5082,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,20
Dallas,1089,5083,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,7
Dallas,1090,5084,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,25
Dallas,1091,5085,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,34
Dallas,1092,5086,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,17
Dallas,1093,5087,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,10
Dallas,1094,5088,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,4
Dallas,1095,5089,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,12
Dallas,1096,5090,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,13
Dallas,1097,5091,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,35
Dallas,1098,5092,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,9
Dallas,1099,5093,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,1100,5094,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,13
Dallas,1101,5095,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,8
Dallas,1102,5096,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,22
Dallas,1103,5097,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,2
Dallas,1104,5098,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,16
Dallas,1105,5099,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1106,5100,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1107,5101,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,6
Dallas,1108,5102,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,24
Dallas,1109,5103,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,7
Dallas,1110,5104,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,1111,5105,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,18
Dallas,1112,5106,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1113,5107,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,2
Dallas,1114,5108,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,1115,5109,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,34
Dallas,1116,5110,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,32
Dallas,1117,5111,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,130
Dallas,1118,5112,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,29
Dallas,1119,5113,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,7
Dallas,1120,5114,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,42
Dallas,1121,5115,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,37
Dallas,1122,5116,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,3
Dallas,1124,5117,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1125,5118,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,60
Dallas,1126,5119,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,11
Dallas,1127,5120,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,6
Dallas,1128,5121,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,67
Dallas,1129,5122,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,2
Dallas,1130,5123,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,13
Dallas,1131,5124,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,28
Dallas,1132,5125,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1133,5126,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,18
Dallas,1134,5127,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,2
Dallas,1135,5128,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,8
Dallas,1136,5129,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1137,5130,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1138,5131,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1139,5132,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1140,5133,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1141,5134,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1300,5135,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,124
Dallas,1301,5136,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,120
Dallas,1302,5137,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,62
Dallas,1303,5138,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,1304,5139,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,73
Dallas,1305,5140,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,52
Dallas,1307,5141,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1308,5142,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,58
Dallas,1309,5143,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,2
Dallas,1310,5144,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,138
Dallas,1311,5145,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,119
Dallas,1312,5146,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,71
Dallas,1313,5147,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,4
Dallas,1314,5148,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,53
Dallas,1315,5149,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,1316,5150,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,16
Dallas,1317,5151,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1500,5152,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,71
Dallas,1501,5153,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,100
Dallas,1502,5154,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,136
Dallas,1503,5155,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,53
Dallas,1504,5156,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,123
Dallas,1700,5157,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,61
Dallas,1701,5158,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,82
Dallas,1702,5159,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,118
Dallas,1703,5160,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,83
Dallas,1704,5161,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,41
Dallas,1705,5162,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,73
Dallas,1706,5163,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,80
Dallas,1707,5164,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,9
Dallas,1708,5165,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,20
Dallas,1709,5166,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,68
Dallas,1710,5167,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,8
Dallas,1711,5168,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,67
Dallas,1712,5169,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,114
Dallas,1713,5170,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,48
Dallas,1714,5171,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,87
Dallas,1715,5172,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,41
Dallas,1716,5173,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,162
Dallas,1717,5174,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,135
Dallas,1718,5175,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,96
Dallas,1719,5176,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,107
Dallas,1720,5177,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,143
Dallas,1721,5178,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,125
Dallas,1722,5179,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,100
Dallas,1723,5180,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,3
Dallas,1724,5181,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,4
Dallas,1725,5182,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,62
Dallas,1726,5183,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,93
Dallas,1727,5184,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,9
Dallas,1728,5185,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,73
Dallas,1729,5186,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,48
Dallas,1730,5187,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,1731,5188,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,2000,5189,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,2001,5190,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,2002,5191,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,66
Dallas,2003,5192,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,152
Dallas,2004,5193,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,122
Dallas,2005,5194,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,63
Dallas,2006,5195,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,93
Dallas,2007,5196,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,189
Dallas,2008,5197,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,95
Dallas,2009,5198,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,107
Dallas,2010,5199,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,74
Dallas,2011,5200,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,128
Dallas,2012,5201,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,97
Dallas,2013,5202,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,71
Dallas,2014,5203,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,32
Dallas,2015,5204,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,50
Dallas,2016,5205,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,224
Dallas,2017,5206,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,55
Dallas,2018,5207,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,55
Dallas,2019,5208,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,108
Dallas,2020,5209,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,100
Dallas,2021,5210,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,251
Dallas,2022,5211,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,50
Dallas,2023,5212,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,76
Dallas,2024,5213,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,56
Dallas,2025,5214,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,149
Dallas,2026,5215,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,156
Dallas,2027,5216,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,106
Dallas,2028,5217,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,2029,5218,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,103
Dallas,2030,5219,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,113
Dallas,2031,5220,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,120
Dallas,2032,5221,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,71
Dallas,2033,5222,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,60
Dallas,2034,5223,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,77
Dallas,2035,5224,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,53
Dallas,2036,5225,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,143
Dallas,2037,5226,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,22
Dallas,2038,5227,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,105
Dallas,2039,5228,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,116
Dallas,2040,5229,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,83
Dallas,2041,5230,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,239
Dallas,2042,5231,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,162
Dallas,2043,5232,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,129
Dallas,2044,5233,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,55
Dallas,2045,5234,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,99
Dallas,2046,5235,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,135
Dallas,2047,5236,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,148
Dallas,2048,5237,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,116
Dallas,2049,5238,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,107
Dallas,2050,5239,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,106
Dallas,2051,5240,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,170
Dallas,2052,5241,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,91
Dallas,2053,5242,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,60
Dallas,2054,5243,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,59
Dallas,2055,5244,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,31
Dallas,2056,5245,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,77
Dallas,2057,5246,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,29
Dallas,2058,5247,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,53
Dallas,2059,5248,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,94
Dallas,2060,5249,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,168
Dallas,2061,5250,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,177
Dallas,2062,5251,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,126
Dallas,2063,5252,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,55
Dallas,2064,5253,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,124
Dallas,2065,5254,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,133
Dallas,2066,5255,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,96
Dallas,2067,5256,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,71
Dallas,2068,5257,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,104
Dallas,2069,5258,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,148
Dallas,2070,5259,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,42
Dallas,2071,5260,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,91
Dallas,2072,5261,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,111
Dallas,2073,5262,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,49
Dallas,2074,5263,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,4
Dallas,2076,5264,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,2077,5265,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,73
Dallas,2078,5266,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,2079,5267,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,24
Dallas,2200,5268,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,98
Dallas,2201,5269,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,104
Dallas,2202,5270,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,130
Dallas,2203,5271,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,93
Dallas,2220,5272,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,127
Dallas,2221,5273,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,220
Dallas,2222,5274,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,194
Dallas,2223,5275,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,96
Dallas,2224,5276,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,67
Dallas,2225,5277,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,103
Dallas,2226,5278,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,188
Dallas,2300,5279,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,47
Dallas,2301,5280,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,172
Dallas,2302,5281,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,40
Dallas,2303,5282,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,101
Dallas,2305,5283,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,149
Dallas,2306,5284,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,71
Dallas,2307,5285,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,43
Dallas,2308,5286,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,2309,5287,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,25
Dallas,2310,5288,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,130
Dallas,2311,5289,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,6
Dallas,2312,5290,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,1
Dallas,2400,5291,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,12
Dallas,2401,5292,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,192
Dallas,2402,5293,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,119
Dallas,2403,5294,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,0
Dallas,2404,5295,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,89
Dallas,2405,5296,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,202
Dallas,2406,5297,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,127
Dallas,2407,5298,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,171
Dallas,2408,5299,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,56
Dallas,2409,5300,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,63
Dallas,2410,5301,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,56
Dallas,2411,5302,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,19
Dallas,2500,5303,"5th Ct of App Dist, Pl 7",,REP,David James Hanschen,138
