county,precinct,ballot_style,office,district,party,candidate,votes
Dallas,4067,6244,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4068,6245,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4069,6246,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,1
Dallas,4070,6247,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4071,6248,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4072,6249,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4073,6250,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4074,6251,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4075,6252,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4076,6253,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4077,6257,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,1
Dallas,4078,6258,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4079,6259,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,1
Dallas,4080,6260,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,0
Dallas,4081,6261,"Criminal Dist Judge, Ct No. 4",,,OVER VOTES,3
Dallas,4021,6170,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,359
Dallas,4022,6173,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,243
Dallas,4023,6174,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,0
Dallas,4024,6176,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,82
Dallas,4025,6177,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,7
Dallas,4026,6179,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,7
Dallas,4027,6182,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,15
Dallas,4028,6183,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,17
Dallas,4029,6185,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,2
Dallas,4030,6186,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,2
Dallas,4031,6187,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,42
Dallas,4032,6188,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,348
Dallas,4033,6192,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,203
Dallas,4035,6194,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,83
Dallas,4036,6196,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,44
Dallas,4037,6198,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,15
Dallas,4038,6199,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,67
Dallas,4039,6200,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,14
Dallas,4040,6201,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,25
Dallas,4041,6202,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,22
Dallas,4043,6203,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,51
Dallas,4044,6204,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,33
Dallas,4046,6205,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,38
Dallas,4047,6206,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,28
Dallas,4048,6207,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,21
Dallas,4050,6210,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,406
Dallas,4052,6214,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,442
Dallas,4053,6218,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,37
Dallas,4054,6221,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,21
Dallas,4055,6222,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,198
Dallas,4056,6224,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,135
Dallas,4057,6226,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,114
Dallas,4058,6227,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,58
Dallas,4059,6228,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,26
Dallas,4060,6231,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,114
Dallas,4061,6235,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,177
Dallas,4062,6236,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,125
Dallas,4063,6237,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,204
Dallas,4065,6239,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,100
Dallas,4066,6242,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,70
Dallas,4067,6244,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,158
Dallas,4068,6245,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,158
Dallas,4069,6246,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,207
Dallas,4070,6247,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,101
Dallas,4071,6248,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,27
Dallas,4072,6249,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,19
Dallas,4073,6250,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,179
Dallas,4074,6251,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,261
Dallas,4075,6252,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,71
Dallas,4076,6253,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,172
Dallas,4077,6257,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,82
Dallas,4078,6258,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,107
Dallas,4079,6259,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,582
Dallas,4080,6260,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,152
Dallas,4081,6261,"Criminal Dist Judge, Ct No. 4",,,UNDER VOTES,166
Dallas,4082,6264,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,132
Dallas,4083,6265,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,389
Dallas,4084,6266,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,252
Dallas,4085,6267,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,374
Dallas,4086,6268,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,980
Dallas,4087,6271,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,331
Dallas,4088,6273,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,139
Dallas,4090,6274,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,24
Dallas,4092,6279,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,67
Dallas,4093,6281,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,37
Dallas,4094,6283,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,167
Dallas,4095,6285,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,11
Dallas,4096,6286,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,18
Dallas,4097,6287,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,384
Dallas,4098,6289,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,15
Dallas,4099,6290,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,366
Dallas,4100,6291,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,9
Dallas,4101,6293,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,47
Dallas,4102,6294,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,101
Dallas,4103,6296,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,56
Dallas,4104,6297,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,15
Dallas,4105,6298,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,5
Dallas,4106,6299,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,49
Dallas,4107,6301,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,49
Dallas,4108,6303,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,34
Dallas,4109,6304,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,27
Dallas,4110,6305,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,472
Dallas,4111,6306,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,114
Dallas,4112,6307,"Criminal Dist Judge, Ct No. 4",,DEM,Dominique Collins,33
