,county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
5394,Yavapai,236,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,153,26,0,179
5395,Yavapai,236,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,219,54,1,274
5396,Yavapai,236,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
5397,Yavapai,236,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,148,27,0,175
5398,Yavapai,236,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,224,54,1,279
5399,Yavapai,236,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
5400,Yavapai,236,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,154,29,0,183
5401,Yavapai,236,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,218,52,1,271
5402,Yavapai,236,PROPOSITION 205,,Overvote,,0,0,0,0
5403,Yavapai,236,PROPOSITION 205,,Undervote,,19,2,0,21
5404,Yavapai,236,PROPOSITION 205,,TotalVotes,,353,79,1,433
5405,Yavapai,236,PROPOSITION 206,,Overvote,,0,0,0,0
5406,Yavapai,236,PROPOSITION 206,,Undervote,,20,2,0,22
5407,Yavapai,236,PROPOSITION 206,,TotalVotes,,352,79,1,432
5408,Yavapai,237,President,,Overvote,,9,5,0,14
5409,Yavapai,237,President,,Undervote,,28,6,0,34
5410,Yavapai,237,President,,TotalVotes,,3627,1139,34,4800
5411,Yavapai,237,U.S. Senate,,Overvote,,4,1,0,5
5412,Yavapai,237,U.S. Senate,,Undervote,,198,56,2,256
5413,Yavapai,237,U.S. Senate,,TotalVotes,,3462,1093,32,4587
5414,Yavapai,237,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,4,0,0,4
5415,Yavapai,237,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,267,59,5,331
5416,Yavapai,237,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,3393,1091,29,4513
5417,Yavapai,237,STATE SENATOR - DIST. 1,,Overvote,,4,0,0,4
5418,Yavapai,237,STATE SENATOR - DIST. 1,,Undervote,,969,254,9,1232
5419,Yavapai,237,STATE SENATOR - DIST. 1,,TotalVotes,,2689,894,25,3608
5420,Yavapai,237,STATE REP - DIST. 1,,Overvote,,8,2,0,10
5421,Yavapai,237,STATE REP - DIST. 1,,Undervote,,1620,585,24,2229
5422,Yavapai,237,STATE REP - DIST. 1,,TotalVotes,,5696,1709,44,7449
5423,Yavapai,237,CORPORATION COMMISSIONER,,Overvote,,15,3,0,18
5424,Yavapai,237,CORPORATION COMMISSIONER,,Undervote,,2889,978,43,3910
5425,Yavapai,237,CORPORATION COMMISSIONER,,TotalVotes,,8082,2463,59,10604
5426,Yavapai,237,BOARD OF SUPERVISORS - DIST. 4,,Overvote,,3,0,0,3
5427,Yavapai,237,BOARD OF SUPERVISORS - DIST. 4,,Undervote,,1060,277,10,1347
5428,Yavapai,237,BOARD OF SUPERVISORS - DIST. 4,,TotalVotes,,2599,871,24,3494
5429,Yavapai,237,COUNTY ASSESSOR,,Overvote,,4,0,0,4
5430,Yavapai,237,COUNTY ASSESSOR,,Undervote,,1064,285,9,1358
5431,Yavapai,237,COUNTY ASSESSOR,,TotalVotes,,2594,863,25,3482
5432,Yavapai,237,COUNTY ATTORNEY,,Overvote,,3,0,0,3
5433,Yavapai,237,COUNTY ATTORNEY,,Undervote,,1088,276,10,1374
5434,Yavapai,237,COUNTY ATTORNEY,,TotalVotes,,2571,872,24,3467
5435,Yavapai,237,COUNTY RECORDER,,Overvote,,3,0,0,3
5436,Yavapai,237,COUNTY RECORDER,,Undervote,,1052,276,10,1338
5437,Yavapai,237,COUNTY RECORDER,,TotalVotes,,2607,872,24,3503
5438,Yavapai,237,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,2,0,0,2
5439,Yavapai,237,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,1118,290,10,1418
5440,Yavapai,237,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,2542,858,24,3424
5441,Yavapai,237,COUNTY SHERIFF,,Overvote,,3,0,0,3
5442,Yavapai,237,COUNTY SHERIFF,,Undervote,,1013,249,8,1270
5443,Yavapai,237,COUNTY SHERIFF,,TotalVotes,,2646,899,26,3571
5444,Yavapai,237,COUNTY TREASURER,,Overvote,,3,0,0,3
5445,Yavapai,237,COUNTY TREASURER,,Undervote,,1011,265,9,1285
5446,Yavapai,237,COUNTY TREASURER,,TotalVotes,,2648,883,25,3556
5447,Yavapai,237,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,4,1,0,5
5448,Yavapai,237,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,1388,397,10,1795
5449,Yavapai,237,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,2270,750,24,3044
5450,Yavapai,237,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,3,0,0,3
5451,Yavapai,237,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,1393,401,11,1805
5452,Yavapai,237,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,2266,747,23,3036
5453,Yavapai,237,CHINO VALLEY USD #51,,Overvote,,18,0,0,18
5454,Yavapai,237,CHINO VALLEY USD #51,,Undervote,,4927,1694,51,6672
5455,Yavapai,237,CHINO VALLEY USD #51,,TotalVotes,,6041,1750,51,7842
5456,Yavapai,237,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,1,0,0,1
5457,Yavapai,237,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1092,298,10,1400
5458,Yavapai,237,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,2569,850,24,3443
5459,Yavapai,237,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
5460,Yavapai,237,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,1152,312,12,1476
5461,Yavapai,237,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2510,836,22,3368
5462,Yavapai,237,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,0,0,1
5463,Yavapai,237,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,1126,309,13,1448
5464,Yavapai,237,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2535,839,21,3395
5465,Yavapai,237,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,3,0,0,3
5466,Yavapai,237,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,1155,311,12,1478
5467,Yavapai,237,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2504,837,22,3363
5468,Yavapai,237,PROPOSITION 205,,Overvote,,2,0,0,2
5469,Yavapai,237,PROPOSITION 205,,Undervote,,208,25,0,233
5470,Yavapai,237,PROPOSITION 205,,TotalVotes,,3452,1123,34,4609
5471,Yavapai,237,PROPOSITION 206,,Overvote,,1,1,0,2
5472,Yavapai,237,PROPOSITION 206,,Undervote,,211,27,0,238
5473,Yavapai,237,PROPOSITION 206,,TotalVotes,,3450,1120,34,4604
5474,Yavapai,238,President,,Overvote,,11,7,0,18
5475,Yavapai,238,President,,Undervote,,47,9,0,56
5476,Yavapai,238,President,,TotalVotes,,4136,1357,30,5523
5477,Yavapai,238,U.S. Senate,,Overvote,,7,2,0,9
5478,Yavapai,238,U.S. Senate,,Undervote,,204,65,2,271
5479,Yavapai,238,U.S. Senate,,TotalVotes,,3983,1306,28,5317
5480,Yavapai,238,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,3,1,0,4
5481,Yavapai,238,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,273,93,5,371
5482,Yavapai,238,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,3918,1279,25,5222
5483,Yavapai,238,STATE SENATOR - DIST. 1,,Overvote,,3,1,0,4
5484,Yavapai,238,STATE SENATOR - DIST. 1,,Undervote,,1071,300,6,1377
5485,Yavapai,238,STATE SENATOR - DIST. 1,,TotalVotes,,3119,1072,24,4215
5486,Yavapai,238,STATE REP - DIST. 1,,Overvote,,12,2,0,14
5487,Yavapai,238,STATE REP - DIST. 1,,Undervote,,1920,723,24,2667
5488,Yavapai,238,STATE REP - DIST. 1,,TotalVotes,,6454,2021,36,8511
5489,Yavapai,238,CORPORATION COMMISSIONER,,Overvote,,15,0,0,15
5490,Yavapai,238,CORPORATION COMMISSIONER,,Undervote,,3219,1258,36,4513
5491,Yavapai,238,CORPORATION COMMISSIONER,,TotalVotes,,9345,2861,54,12260
5492,Yavapai,238,BOARD OF SUPERVISORS - DIST. 4,,Overvote,,1,0,0,1
5493,Yavapai,238,BOARD OF SUPERVISORS - DIST. 4,,Undervote,,1189,341,5,1535
5494,Yavapai,238,BOARD OF SUPERVISORS - DIST. 4,,TotalVotes,,3003,1032,25,4060
5495,Yavapai,238,COUNTY ASSESSOR,,Overvote,,1,0,0,1
5496,Yavapai,238,COUNTY ASSESSOR,,Undervote,,1216,352,6,1574
5497,Yavapai,238,COUNTY ASSESSOR,,TotalVotes,,2976,1021,24,4021
5498,Yavapai,238,COUNTY ATTORNEY,,Overvote,,1,0,0,1
5499,Yavapai,238,COUNTY ATTORNEY,,Undervote,,1180,332,6,1518
5500,Yavapai,238,COUNTY ATTORNEY,,TotalVotes,,3012,1041,24,4077
5501,Yavapai,238,COUNTY RECORDER,,Overvote,,2,0,0,2
5502,Yavapai,238,COUNTY RECORDER,,Undervote,,1142,329,7,1478
5503,Yavapai,238,COUNTY RECORDER,,TotalVotes,,3049,1044,23,4116
5504,Yavapai,238,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,1,0,0,1
5505,Yavapai,238,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,1206,338,7,1551
5506,Yavapai,238,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,2986,1035,23,4044
5507,Yavapai,238,COUNTY SHERIFF,,Overvote,,2,0,0,2
5508,Yavapai,238,COUNTY SHERIFF,,Undervote,,1145,311,6,1462
5509,Yavapai,238,COUNTY SHERIFF,,TotalVotes,,3046,1062,24,4132
5510,Yavapai,238,COUNTY TREASURER,,Overvote,,2,0,0,2
5511,Yavapai,238,COUNTY TREASURER,,Undervote,,1133,333,7,1473
5512,Yavapai,238,COUNTY TREASURER,,TotalVotes,,3058,1040,23,4121
5513,Yavapai,238,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,4,1,0,5
5514,Yavapai,238,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,1474,449,9,1932
5515,Yavapai,238,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,2715,923,21,3659
5516,Yavapai,238,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,1,0,0,1
5517,Yavapai,238,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,1506,466,9,1981
5518,Yavapai,238,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,2686,907,21,3614
5519,Yavapai,238,CHINO VALLEY USD #51,,Overvote,,3,0,0,3
5520,Yavapai,238,CHINO VALLEY USD #51,,Undervote,,5454,1972,54,7480
5521,Yavapai,238,CHINO VALLEY USD #51,,TotalVotes,,7122,2147,36,9305
5522,Yavapai,238,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,3,0,0,3
5523,Yavapai,238,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1195,384,10,1589
5524,Yavapai,238,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,2995,989,20,4004
5525,Yavapai,238,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,2,1,0,3
5526,Yavapai,238,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,1246,393,10,1649
5527,Yavapai,238,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2945,979,20,3944
5528,Yavapai,238,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,2,0,0,2
5529,Yavapai,238,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,1227,396,12,1635
5530,Yavapai,238,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2964,977,18,3959
5531,Yavapai,238,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,2,0,0,2
5532,Yavapai,238,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,1272,412,11,1695
5533,Yavapai,238,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2919,961,19,3899
5534,Yavapai,238,CENTRAL YAVAPAI FIRE DIST,,Overvote,,0,0,0,0
5535,Yavapai,238,CENTRAL YAVAPAI FIRE DIST,,Undervote,,31,8,0,39
5536,Yavapai,238,CENTRAL YAVAPAI FIRE DIST,,TotalVotes,,62,7,0,69
5537,Yavapai,238,PROPOSITION 205,,Overvote,,1,0,0,1
5538,Yavapai,238,PROPOSITION 205,,Undervote,,196,40,2,238
5539,Yavapai,238,PROPOSITION 205,,TotalVotes,,3996,1333,28,5357
5540,Yavapai,238,PROPOSITION 206,,Overvote,,2,0,0,2
5541,Yavapai,238,PROPOSITION 206,,Undervote,,204,54,3,261
5542,Yavapai,238,PROPOSITION 206,,TotalVotes,,3987,1319,27,5333
5543,Yavapai,239,President,,Overvote,,1,1,0,2
5544,Yavapai,239,President,,Undervote,,10,2,0,12
5545,Yavapai,239,President,,TotalVotes,,1470,349,12,1831
5546,Yavapai,239,U.S. Senate,,Overvote,,2,0,0,2
5547,Yavapai,239,U.S. Senate,,Undervote,,64,14,0,78
5548,Yavapai,239,U.S. Senate,,TotalVotes,,1415,338,12,1765
5549,Yavapai,239,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,1,0,0,1
5550,Yavapai,239,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,102,25,0,127
5551,Yavapai,239,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,1378,327,12,1717
5552,Yavapai,239,STATE SENATOR - DIST. 1,,Overvote,,0,0,0,0
5553,Yavapai,239,STATE SENATOR - DIST. 1,,Undervote,,287,71,1,359
5554,Yavapai,239,STATE SENATOR - DIST. 1,,TotalVotes,,1193,281,11,1485
5555,Yavapai,239,STATE REP - DIST. 1,,Overvote,,0,2,0,2
5556,Yavapai,239,STATE REP - DIST. 1,,Undervote,,595,184,8,787
5557,Yavapai,239,STATE REP - DIST. 1,,TotalVotes,,2365,518,16,2899
5558,Yavapai,239,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
5559,Yavapai,239,CORPORATION COMMISSIONER,,Undervote,,1015,309,14,1338
5560,Yavapai,239,CORPORATION COMMISSIONER,,TotalVotes,,3425,747,22,4194
5561,Yavapai,239,BOARD OF SUPERVISORS - DIST. 4,,Overvote,,0,0,0,0
5562,Yavapai,239,BOARD OF SUPERVISORS - DIST. 4,,Undervote,,393,93,1,487
5563,Yavapai,239,BOARD OF SUPERVISORS - DIST. 4,,TotalVotes,,1087,259,11,1357
5564,Yavapai,239,COUNTY ASSESSOR,,Overvote,,0,0,0,0
5565,Yavapai,239,COUNTY ASSESSOR,,Undervote,,409,97,1,507
5566,Yavapai,239,COUNTY ASSESSOR,,TotalVotes,,1071,255,11,1337
5567,Yavapai,239,COUNTY ATTORNEY,,Overvote,,0,0,0,0
5568,Yavapai,239,COUNTY ATTORNEY,,Undervote,,408,98,1,507
5569,Yavapai,239,COUNTY ATTORNEY,,TotalVotes,,1072,254,11,1337
5570,Yavapai,239,COUNTY RECORDER,,Overvote,,0,0,0,0
5571,Yavapai,239,COUNTY RECORDER,,Undervote,,409,100,1,510
5572,Yavapai,239,COUNTY RECORDER,,TotalVotes,,1071,252,11,1334
5573,Yavapai,239,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
5574,Yavapai,239,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,429,102,1,532
5575,Yavapai,239,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,1051,250,11,1312
5576,Yavapai,239,COUNTY SHERIFF,,Overvote,,0,0,0,0
5577,Yavapai,239,COUNTY SHERIFF,,Undervote,,391,89,1,481
5578,Yavapai,239,COUNTY SHERIFF,,TotalVotes,,1089,263,11,1363
5579,Yavapai,239,COUNTY TREASURER,,Overvote,,0,0,0,0
5580,Yavapai,239,COUNTY TREASURER,,Undervote,,401,105,2,508
5581,Yavapai,239,COUNTY TREASURER,,TotalVotes,,1079,247,10,1336
5582,Yavapai,239,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,2,0,0,2
5583,Yavapai,239,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,528,144,4,676
5584,Yavapai,239,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,950,208,8,1166
5585,Yavapai,239,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
5586,Yavapai,239,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,539,142,4,685
5587,Yavapai,239,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,941,210,8,1159
5588,Yavapai,239,CHINO VALLEY USD #51,,Overvote,,0,0,0,0
5589,Yavapai,239,CHINO VALLEY USD #51,,Undervote,,214,29,0,243
5590,Yavapai,239,CHINO VALLEY USD #51,,TotalVotes,,146,22,0,168
5591,Yavapai,239,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,1,0,0,1
5592,Yavapai,239,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,431,110,2,543
5593,Yavapai,239,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,1048,242,10,1300
5594,Yavapai,239,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
5595,Yavapai,239,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,456,115,2,573
5596,Yavapai,239,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1024,237,10,1271
5597,Yavapai,239,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
5598,Yavapai,239,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,453,120,3,576
5599,Yavapai,239,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1027,232,9,1268
5600,Yavapai,239,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
5601,Yavapai,239,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,462,120,3,585
5602,Yavapai,239,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1018,232,9,1259
5603,Yavapai,239,CENTRAL YAVAPAI FIRE DIST,,Overvote,,12,0,0,12
5604,Yavapai,239,CENTRAL YAVAPAI FIRE DIST,,Undervote,,1680,435,20,2135
5605,Yavapai,239,CENTRAL YAVAPAI FIRE DIST,,TotalVotes,,2100,474,16,2590
5606,Yavapai,239,PROPOSITION 205,,Overvote,,1,0,0,1
