county,precinct,office,district,party,candidate,votes
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,DEM,Hillary Clinton,21
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,DEM,Martin J. O'Malley,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,DEM,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,DEM,Uncommitted,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,DEM,Under Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Ben Carson,5
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Carly Fiorina,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Chris Christie,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Donald J. Trump,25
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Jeb Bush,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,John R. Kasich,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Lindsey Graham,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Marco Rubio,4
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Mike Huckabee,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Rand Paul,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Rick Santorum,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Ted Cruz,12
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Uncommitted,0
Montgomery,503 LAPINE CHURCH CHRIST #1,President,,REP,Under Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. House,2,REP,Becky Gerritson,20
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. House,2,REP,Martha Roby,21
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. House,2,REP,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",0
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. House,2,REP,Under Votes,5
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,DEM,Charles Nana,5
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,DEM,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,DEM,Ron Crumpton,9
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,DEM,Under Votes,10
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,REP,John Martin,0
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,REP,Jonathan McConnell,14
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,REP,Marcus Bowman,3
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,REP,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,REP,Richard C. Shelby,24
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,REP,Shadrack McGill,0
Montgomery,503 LAPINE CHURCH CHRIST #1,U.S. Senate,,REP,Under Votes,5
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,DEM,Bernie Sanders,2
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,DEM,Hillary Clinton,16
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,DEM,Martin J. O'Malley,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,DEM,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,DEM,Uncommitted,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,DEM,Under Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Ben Carson,6
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Carly Fiorina,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Chris Christie,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Donald J. Trump,32
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Jeb Bush,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,John R. Kasich,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Lindsey Graham,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Marco Rubio,4
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Mike Huckabee,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Rand Paul,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Rick Santorum,0
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Ted Cruz,10
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Uncommitted,1
Montgomery,503 LAPINE CHURCH CHRIST #2,President,,REP,Under Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. House,2,REP,Becky Gerritson,20
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. House,2,REP,Martha Roby,28
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. House,2,REP,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",1
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. House,2,REP,Under Votes,4
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,DEM,Charles Nana,4
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,DEM,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,DEM,Ron Crumpton,6
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,DEM,Under Votes,8
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,REP,John Martin,2
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,REP,Jonathan McConnell,15
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,REP,Marcus Bowman,1
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,REP,Over Votes,0
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,REP,Richard C. Shelby,27
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,REP,Shadrack McGill,2
Montgomery,503 LAPINE CHURCH CHRIST #2,U.S. Senate,,REP,Under Votes,6
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,DEM,Bernie Sanders,1
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,DEM,Hillary Clinton,29
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,DEM,Martin J. O'Malley,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,DEM,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,DEM,Uncommitted,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,DEM,Under Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Ben Carson,12
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Carly Fiorina,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Chris Christie,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Donald J. Trump,39
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Jeb Bush,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,John R. Kasich,2
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Lindsey Graham,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Marco Rubio,2
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Mike Huckabee,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Rand Paul,1
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Rick Santorum,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Ted Cruz,9
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Uncommitted,1
Montgomery,504 RAMER PUBLIC LIBRARY #1,President,,REP,Under Votes,1
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. House,2,REP,Becky Gerritson,32
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. House,2,REP,Martha Roby,31
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. House,2,REP,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",1
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. House,2,REP,Under Votes,3
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,DEM,Charles Nana,6
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,DEM,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,DEM,Ron Crumpton,10
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,DEM,Under Votes,14
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,REP,John Martin,1
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,REP,Jonathan McConnell,19
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,REP,Marcus Bowman,1
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,REP,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,REP,Richard C. Shelby,40
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,REP,Shadrack McGill,0
Montgomery,504 RAMER PUBLIC LIBRARY #1,U.S. Senate,,REP,Under Votes,6
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,DEM,Bernie Sanders,5
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,DEM,Hillary Clinton,55
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,DEM,Martin J. O'Malley,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,DEM,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,DEM,Uncommitted,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,DEM,Under Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Ben Carson,12
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Carly Fiorina,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Chris Christie,1
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Donald J. Trump,70
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Jeb Bush,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,John R. Kasich,2
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Lindsey Graham,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Marco Rubio,8
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Mike Huckabee,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Rand Paul,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Rick Santorum,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Ted Cruz,17
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Uncommitted,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,President,,REP,Under Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. House,2,REP,Becky Gerritson,48
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. House,2,REP,Martha Roby,49
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. House,2,REP,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",7
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. House,2,REP,Under Votes,6
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,DEM,Charles Nana,18
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,DEM,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,DEM,Ron Crumpton,21
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,DEM,Under Votes,21
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,REP,John Martin,2
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,REP,Jonathan McConnell,37
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,REP,Marcus Bowman,2
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,REP,Over Votes,0
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,REP,Richard C. Shelby,61
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,REP,Shadrack McGill,2
Montgomery,504 RAMER PUBLIC LIBRARY #2,U.S. Senate,,REP,Under Votes,6
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,DEM,Bernie Sanders,79
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,DEM,Hillary Clinton,691
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,DEM,Martin J. O'Malley,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,DEM,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,DEM,Uncommitted,3
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,DEM,Under Votes,3
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Ben Carson,18
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Carly Fiorina,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Chris Christie,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Donald J. Trump,102
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Jeb Bush,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,John R. Kasich,8
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Lindsey Graham,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Marco Rubio,28
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Mike Huckabee,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Rand Paul,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Rick Santorum,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Ted Cruz,30
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Uncommitted,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,President,,REP,Under Votes,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. House,2,REP,Becky Gerritson,62
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. House,2,REP,Martha Roby,108
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. House,2,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",13
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. House,2,REP,Under Votes,8
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,DEM,Charles Nana,302
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,DEM,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,DEM,Ron Crumpton,297
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,DEM,Under Votes,177
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,REP,John Martin,9
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,REP,Jonathan McConnell,52
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,REP,Marcus Bowman,5
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,REP,Richard C. Shelby,111
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,REP,Shadrack McGill,5
Montgomery,505 FITZPATRICK ELEM SCHOOL #1,U.S. Senate,,REP,Under Votes,9
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,DEM,Bernie Sanders,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,DEM,Hillary Clinton,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,DEM,Martin J. O'Malley,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,DEM,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,DEM,Uncommitted,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,DEM,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Ben Carson,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Carly Fiorina,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Chris Christie,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Donald J. Trump,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Jeb Bush,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,John R. Kasich,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Lindsey Graham,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Marco Rubio,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Mike Huckabee,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Rand Paul,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Rick Santorum,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Ted Cruz,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Uncommitted,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,President,,REP,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. House,2,REP,Becky Gerritson,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. House,2,REP,Martha Roby,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. House,2,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. House,2,REP,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,DEM,Charles Nana,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,DEM,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,DEM,Ron Crumpton,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,DEM,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,REP,John Martin,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,REP,Jonathan McConnell,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,REP,Marcus Bowman,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,REP,Richard C. Shelby,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,REP,Shadrack McGill,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #2,U.S. Senate,,REP,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,DEM,Bernie Sanders,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,DEM,Hillary Clinton,17
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,DEM,Martin J. O'Malley,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,DEM,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,DEM,Uncommitted,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,DEM,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Ben Carson,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Carly Fiorina,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Chris Christie,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Donald J. Trump,4
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Jeb Bush,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,John R. Kasich,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Lindsey Graham,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Marco Rubio,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Mike Huckabee,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Rand Paul,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Rick Santorum,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Ted Cruz,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Uncommitted,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,President,,REP,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. House,2,REP,Becky Gerritson,4
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. House,2,REP,Martha Roby,2
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. House,2,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",1
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. House,2,REP,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,DEM,Charles Nana,4
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,DEM,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,DEM,Ron Crumpton,9
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,DEM,Under Votes,4
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,REP,John Martin,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,REP,Jonathan McConnell,5
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,REP,Marcus Bowman,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,REP,Richard C. Shelby,2
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,REP,Shadrack McGill,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #3,U.S. Senate,,REP,Under Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,DEM,Bernie Sanders,70
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,DEM,Hillary Clinton,622
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,DEM,Martin J. O'Malley,2
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,DEM,Over Votes,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,DEM,"Roque ""Rocky"" De La Fuente",2
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,DEM,Uncommitted,4
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,DEM,Under Votes,2
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Ben Carson,22
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Carly Fiorina,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Chris Christie,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Donald J. Trump,64
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Jeb Bush,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,John R. Kasich,3
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Lindsey Graham,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Marco Rubio,26
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Mike Huckabee,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Rand Paul,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Rick Santorum,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Ted Cruz,26
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Uncommitted,1
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,President,,REP,Under Votes,2
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. House,2,REP,Becky Gerritson,44
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. House,2,REP,Martha Roby,83
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. House,2,REP,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",9
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. House,2,REP,Under Votes,8
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. Senate,,DEM,Charles Nana,255
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. Senate,,DEM,Over Votes,0
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. Senate,,DEM,Ron Crumpton,269
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. Senate,,DEM,Under Votes,179
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. Senate,,REP,John Martin,3
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. Senate,,REP,Jonathan McConnell,40
Montgomery,505 FITZPATRICK ELEM SCHOOL #4,U.S. Senate,,REP,Marcus Bowman,4
