precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_grn_CHERNEY,pri_grn_CURRY,pri_grn_KREML,pri_grn_MESPLAY,pri_grn_STEIN,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_dem_KAINE,gen_grn_STEIN,gen_ind_BLUMBERG,gen_ind_FEEGBEH,gen_ind_KASICH,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_ROMNEY,gen_ind_RYAN,gen_ind_SANDERS,gen_ind_SCHOENKE,gen_lib_JOHNSON,gen_lib_JOHNSTON,gen_rep_TRUMP,dem_primary_total,general_total
STONEHAM2,341,3,2,364,0,0,0,0,0,1,7,1,22,1,1,0,67,0,5,53,0,254,1093,0,17,0,0,0,0,0,0,0,0,0,0,77,0,685,710,1872
STONEHAM3,404,3,1,322,0,0,0,0,0,5,7,2,31,2,0,1,78,1,2,78,0,295,1069,0,17,0,0,0,0,0,0,0,0,0,0,81,0,874,730,2041
STONEHAM4,300,3,6,263,0,0,0,0,0,3,6,1,42,0,2,1,67,0,0,81,1,263,877,0,10,0,0,0,0,0,0,0,0,0,0,71,0,699,572,1657
STONEHAM5,313,2,6,289,0,0,0,0,0,5,12,1,50,1,0,0,82,2,2,70,1,302,946,0,11,0,0,0,0,0,0,0,0,0,0,68,0,840,610,1865
STONEHAM6,342,1,1,300,0,0,0,0,1,8,9,1,37,0,0,2,83,0,0,74,0,242,986,0,20,0,0,0,0,0,0,0,0,0,0,72,0,756,644,1834
STONEHAM7,301,1,5,332,0,0,0,0,1,7,5,1,27,0,0,1,80,1,1,74,0,235,1021,0,18,0,0,0,0,0,0,0,0,0,0,82,0,692,639,1813
STOUGHTON1,359,0,3,321,0,0,0,0,0,4,2,2,40,0,0,1,51,0,1,55,1,206,1220,0,21,0,0,0,0,1,0,0,0,0,0,69,0,642,683,1953
STOUGHTON2,319,0,2,288,0,0,0,0,0,3,7,0,33,0,1,0,55,1,0,40,1,183,1032,0,25,0,0,0,0,0,0,0,0,0,0,56,0,597,609,1710
STOUGHTON3,339,0,4,282,0,0,0,0,0,2,7,0,21,1,1,1,61,1,2,53,1,170,1058,0,16,0,0,0,0,0,0,0,0,0,0,70,0,628,625,1772
STOUGHTON4,371,5,3,326,0,0,0,0,0,2,11,1,51,1,0,2,74,1,1,86,1,303,1084,0,17,0,0,0,0,0,0,0,0,0,0,80,0,839,705,2020
STOUGHTON5,265,2,7,300,0,0,0,0,0,3,2,1,29,0,2,0,38,0,0,52,0,174,908,0,24,0,0,0,0,0,0,0,0,0,0,55,0,598,574,1585
STOUGHTON6,471,0,8,329,0,0,0,0,0,2,13,1,27,0,0,1,65,0,0,63,1,246,1311,0,23,0,0,0,0,0,0,0,0,0,0,83,0,714,808,2131
STOUGHTON7,326,0,2,245,0,0,0,0,0,3,6,0,22,3,1,0,23,0,1,53,0,145,982,0,20,0,0,0,0,0,0,0,0,0,0,67,0,483,573,1552
STOUGHTON8,259,0,3,223,0,0,0,0,0,0,2,2,26,1,2,1,19,1,1,30,0,111,856,0,16,0,0,0,0,0,0,0,0,0,0,62,0,419,485,1353
STOW1,436,0,1,432,0,1,0,0,2,3,11,4,54,4,1,0,171,0,0,113,0,205,1391,0,34,0,0,0,0,9,0,0,0,0,0,135,0,686,869,2255
STOW2,443,1,4,415,0,0,0,0,0,3,15,3,50,2,0,1,128,0,0,120,0,172,1317,0,36,0,0,0,0,6,0,0,0,0,0,151,0,575,863,2085
STURBRIDGE1,258,1,2,287,0,0,0,0,0,6,19,0,55,1,0,2,66,0,1,93,1,194,904,0,29,0,0,0,0,0,0,0,0,0,0,94,0,765,548,1792
STURBRIDGE2,206,2,1,262,0,0,0,0,0,8,16,3,59,1,0,0,85,0,0,110,1,246,872,0,30,0,0,0,0,0,0,0,0,0,0,117,0,861,471,1880
STURBRIDGE3,226,0,1,248,0,0,0,0,1,2,13,3,36,0,1,1,80,0,0,96,0,195,758,0,30,0,0,0,0,0,0,0,0,0,0,109,0,789,475,1686
SUDBURY1,360,0,4,235,0,0,0,0,0,4,3,0,21,0,0,0,122,0,0,89,0,95,1111,0,10,0,0,0,0,4,0,0,0,0,0,85,0,396,599,1606
SUDBURY1A,129,0,0,58,0,0,0,0,0,1,2,1,14,0,0,0,55,0,0,46,0,38,381,0,5,0,0,0,0,0,0,0,0,0,0,32,0,144,187,562
SUDBURY2,494,0,2,364,0,0,0,0,0,5,4,2,35,1,1,1,123,1,0,90,0,125,1364,0,23,0,0,0,0,12,0,0,0,0,0,80,0,461,860,1940
SUDBURY3,535,0,4,270,0,0,0,0,0,3,8,2,37,0,0,2,143,0,1,128,0,183,1527,0,20,0,0,0,1,4,0,0,0,0,0,99,0,578,809,2229
SUDBURY4,562,0,4,394,0,0,0,0,0,2,3,0,33,1,0,0,138,0,1,112,0,135,1574,0,16,0,0,0,1,6,0,0,0,0,0,98,0,444,960,2139
SUDBURY5,457,1,1,370,0,0,0,0,1,3,5,1,33,1,0,0,136,1,1,100,0,160,1445,0,12,0,0,0,0,6,0,0,0,0,0,79,0,487,829,2029
SUNDERLAND1,273,0,0,638,0,0,0,0,0,2,5,0,22,0,0,1,67,0,2,52,0,94,1353,0,62,0,0,0,0,0,0,0,0,0,0,82,0,387,911,1884
SUTTON1,211,0,2,241,0,0,0,0,0,1,9,1,69,3,0,2,90,0,3,108,0,283,789,0,19,0,0,0,0,0,0,0,0,0,0,108,0,1017,454,1933
SUTTON2,170,1,1,262,0,0,0,0,2,7,20,0,59,0,1,0,48,1,3,92,1,308,706,0,22,0,0,0,0,0,0,0,0,0,0,105,0,982,434,1815
SUTTON3,198,1,3,276,0,0,0,0,0,5,17,2,45,3,1,1,92,0,0,106,0,229,817,0,20,0,0,0,0,0,0,0,0,0,0,100,0,882,478,1819
SWAMPSCOTT1,301,1,5,209,0,0,0,0,0,2,3,1,22,1,0,0,50,0,0,32,0,173,784,0,15,0,0,0,0,0,0,0,0,0,0,33,0,506,516,1338
SWAMPSCOTT2,291,2,1,324,0,0,0,0,1,2,2,0,22,0,0,0,74,1,0,43,1,134,1008,0,22,0,0,0,0,0,0,0,0,0,0,63,0,413,618,1506
SWAMPSCOTT3,253,1,1,307,0,0,0,0,1,5,6,2,17,0,0,1,32,0,2,41,1,112,842,0,25,0,0,0,0,0,0,0,0,0,0,50,0,375,562,1292
SWAMPSCOTT4,375,0,1,325,0,0,0,0,0,4,7,3,21,2,0,0,84,0,3,59,0,119,1038,0,14,0,0,0,0,0,0,0,0,0,0,53,0,399,701,1504
SWAMPSCOTT5,309,0,2,221,0,0,0,0,0,4,7,1,20,1,1,0,96,1,0,63,0,140,890,0,20,0,0,0,0,0,0,0,0,0,0,67,0,436,532,1413
SWAMPSCOTT6,389,0,0,213,0,0,0,0,0,3,5,0,27,1,0,0,102,0,3,86,0,146,992,0,4,0,0,0,0,0,0,0,0,0,0,70,0,457,602,1523
SWANSEA1,239,1,2,209,0,0,0,0,0,3,16,0,40,0,0,1,52,1,0,53,0,213,793,0,16,0,0,0,0,0,0,0,0,0,0,54,0,945,451,1808
SWANSEA2,226,1,2,243,0,0,0,0,0,1,8,1,25,1,0,0,40,0,3,38,0,163,841,0,24,0,0,0,0,0,0,0,0,0,0,64,0,791,472,1720
SWANSEA3,212,2,2,222,0,0,0,0,0,2,6,1,25,0,0,1,31,0,3,45,0,175,797,0,20,0,0,0,0,0,0,0,0,0,0,53,0,800,438,1670
SWANSEA4,179,1,1,184,0,0,0,0,0,0,12,0,30,0,0,1,32,1,0,47,0,179,763,0,25,0,0,0,0,0,0,0,0,0,0,49,0,905,365,1742
SWANSEA5,208,0,7,198,0,0,0,0,0,2,11,1,36,0,0,1,44,0,1,53,1,221,734,0,18,0,0,0,0,0,0,0,0,0,0,65,0,910,413,1727
TAUNTONA,1719,7,18,1600,0,0,0,1,2,16,52,2,194,5,2,1,180,0,3,248,0,1072,5884,0,180,0,0,0,0,0,0,0,0,0,0,488,0,4579,3344,11131
TAUNTONB,1896,9,8,1866,0,0,0,0,1,23,72,7,222,5,2,3,256,1,5,360,0,1368,6481,0,182,0,0,0,0,0,0,0,0,0,0,554,0,5394,3779,12611
TEMPLETONA,127,1,1,226,0,0,0,0,1,5,12,0,49,0,1,0,40,0,3,46,0,195,550,0,16,0,0,0,0,0,0,0,0,0,0,105,0,768,355,1439
TEMPLETONB,130,0,5,217,1,0,0,0,0,7,9,1,54,0,0,0,27,0,0,38,0,185,502,0,25,0,0,0,0,0,0,0,0,0,0,96,0,708,352,1331
TEMPLETONC,133,0,2,203,0,0,0,0,0,3,18,1,39,0,2,0,20,0,0,49,0,143,469,0,18,0,0,0,0,0,0,0,0,0,0,71,0,592,338,1150
TEWKSBURY1,277,2,2,317,0,0,0,0,0,5,11,1,50,2,3,1,62,0,4,92,0,328,911,0,26,0,0,0,0,0,0,0,0,0,0,89,0,971,598,1997
TEWKSBURY1A,291,1,5,346,0,0,0,0,0,5,13,1,66,0,0,1,64,1,0,99,1,354,930,0,22,0,0,0,0,0,0,0,0,0,0,101,0,1117,643,2170
TEWKSBURY2,267,3,4,344,0,0,0,0,0,3,11,3,46,0,1,0,54,0,2,69,0,294,894,0,24,0,0,0,0,0,0,0,0,0,0,97,0,1023,618,2038
TEWKSBURY2A,190,0,3,289,0,0,0,0,0,1,14,1,45,0,1,0,54,0,3,51,0,305,784,0,32,0,0,0,0,0,0,0,0,0,0,84,0,983,482,1883
TEWKSBURY3,294,2,3,338,0,0,0,0,0,6,11,1,58,0,0,0,72,0,0,96,0,374,1060,0,20,0,0,0,0,0,0,0,0,0,0,109,0,1171,637,2360
TEWKSBURY3A,304,2,2,354,0,0,1,0,0,5,11,1,74,1,0,0,80,0,0,87,0,375,1072,0,12,0,0,0,0,0,0,0,0,0,0,116,0,1142,662,2342
TEWKSBURY4,345,3,3,320,0,0,0,0,0,2,13,2,52,0,1,2,88,0,1,76,0,345,956,0,19,0,0,0,0,0,0,0,0,0,0,121,0,1029,671,2125
TEWKSBURY4A,328,0,6,408,0,0,0,0,0,7,7,1,49,1,0,0,62,1,1,78,0,317,995,0,28,0,0,0,0,0,0,0,0,0,0,126,0,996,742,2145
TISBURY1,564,0,4,654,0,0,0,1,2,5,8,0,31,0,0,0,60,0,3,48,0,137,1942,0,83,0,0,0,0,0,0,0,0,0,0,72,0,476,1222,2573
TOLLAND1,24,0,1,37,0,0,0,0,0,0,1,0,12,0,1,0,13,0,0,9,0,54,101,0,8,0,0,0,0,0,0,0,0,0,0,8,0,190,62,307
TOPSFIELD1,632,1,3,644,1,0,0,0,0,15,39,3,105,4,1,1,353,0,3,267,0,556,2100,0,34,0,0,0,0,15,0,0,0,0,0,214,0,1566,1280,3929
TOWNSEND1,149,0,4,266,0,0,0,0,0,8,19,2,54,4,0,2,68,0,2,88,0,272,645,0,29,0,0,0,0,5,0,0,0,0,0,137,0,884,419,1700
TOWNSEND2,167,0,2,275,0,0,0,0,0,11,9,3,46,0,1,0,70,0,3,64,0,251,699,0,22,0,0,0,0,1,0,0,0,0,0,124,0,803,444,1649
TOWNSEND3,189,1,0,270,0,0,0,0,0,7,13,3,59,1,0,1,51,0,2,82,0,244,738,0,25,0,0,0,0,0,0,0,0,0,0,100,0,863,460,1726
TRURO1,365,1,2,344,0,0,1,0,0,2,2,1,15,1,0,1,32,0,1,28,0,114,1095,0,33,0,0,0,0,1,0,0,0,0,0,62,0,361,712,1552
TYNGSBOROUGH1,229,0,5,259,0,0,0,0,0,9,9,1,41,2,2,0,55,0,1,88,0,338,700,0,14,0,0,0,0,0,0,0,0,0,0,87,0,791,493,1592
TYNGSBOROUGH2,199,1,2,266,0,1,0,1,0,2,17,1,50,0,1,1,46,0,2,73,0,333,739,0,29,0,0,0,0,0,0,0,0,0,0,89,0,822,468,1679
TYNGSBOROUGH3,193,1,1,264,1,0,0,0,0,8,12,0,40,0,1,1,65,0,1,89,0,302,777,0,28,0,0,0,0,0,0,0,0,0,0,95,0,765,459,1665
TYNGSBOROUGH4,251,0,2,237,0,0,0,0,1,7,15,0,51,1,0,0,84,0,3,80,0,305,845,0,8,0,0,0,0,0,0,0,0,0,0,93,0,789,490,1735
TYRINGHAM1,83,0,0,42,0,0,0,0,0,0,1,0,6,0,0,0,7,1,0,9,0,21,201,0,0,0,0,0,0,0,0,0,0,0,0,13,0,70,125,284
UPTON1,285,1,2,410,0,0,0,0,0,17,13,1,52,1,2,0,129,1,2,127,0,264,1214,0,25,0,0,0,0,2,0,0,0,0,0,155,0,914,698,2310
UPTON2,259,0,3,361,0,0,0,0,0,8,21,0,60,3,1,1,116,0,0,121,0,269,1082,0,31,0,0,0,0,6,0,0,0,0,0,172,0,904,623,2195
UXBRIDGE1,210,1,1,258,1,0,0,0,0,4,19,1,54,0,1,0,66,0,1,99,0,242,801,0,22,0,0,0,0,0,0,0,0,0,0,129,0,997,470,1949
UXBRIDGE2,216,1,3,276,0,0,0,0,0,4,13,1,63,0,0,2,54,0,0,67,0,168,872,0,27,0,0,0,0,0,0,0,0,0,0,108,0,814,496,1821
UXBRIDGE3,168,0,1,236,0,0,0,0,0,4,17,0,51,1,1,1,47,0,6,68,0,215,741,0,22,0,0,0,0,0,0,0,0,0,0,108,0,940,405,1811
UXBRIDGE4,204,1,2,268,1,1,0,1,0,6,19,1,44,3,0,2,56,0,3,70,0,252,852,0,22,0,0,0,0,0,0,0,0,0,0,147,0,947,475,1968
W. BOYLSTON1,272,0,1,356,0,0,0,0,1,7,13,0,72,0,1,1,101,0,1,86,0,227,932,0,17,0,0,0,0,0,0,0,0,0,0,98,0,771,629,1818
W. BOYLSTON2,325,0,3,479,0,0,0,0,0,13,18,2,78,1,0,2,127,0,4,116,0,324,1204,0,39,0,0,0,0,0,0,0,0,0,0,135,0,1067,807,2445
W. BRIDGEWATER1,237,1,3,277,0,0,0,0,2,8,18,3,55,2,1,0,75,0,0,89,1,362,799,0,24,0,0,0,0,3,0,0,0,0,0,125,0,1122,518,2073
W. BRIDGEWATER2,220,3,1,326,0,0,0,0,1,8,13,3,51,0,0,0,78,0,2,90,0,324,824,0,27,0,0,0,0,7,0,0,0,0,0,102,0,1028,550,1988
W. BROOKFIELD1,212,0,0,382,0,0,0,0,1,4,18,1,75,0,0,0,71,0,0,71,0,276,869,0,40,0,0,0,0,0,0,0,0,0,0,111,0,1008,594,2028
W. NEWBURY1,467,1,1,508,0,0,0,0,0,6,18,2,78,3,0,2,172,0,1,149,0,362,1620,0,26,0,0,0,0,9,0,0,0,0,0,188,0,1020,977,2863
W. SPRINGFIELD1,90,1,0,89,0,0,0,0,0,1,5,0,15,0,0,0,9,0,0,16,0,41,458,0,29,0,0,0,0,0,0,0,0,0,0,36,0,246,180,769
W. SPRINGFIELD2,149,0,0,175,0,0,0,0,0,2,10,0,22,0,0,0,21,0,0,24,0,78,576,0,24,0,0,0,0,0,0,0,0,0,0,49,0,373,324,1022
W. SPRINGFIELD3,175,0,2,197,0,0,0,0,0,0,10,0,32,0,0,1,55,0,0,30,0,132,675,0,14,0,0,0,0,0,0,0,0,0,0,66,0,584,374,1339
W. SPRINGFIELD4,233,3,3,257,0,0,0,0,0,2,7,1,32,1,0,0,66,2,0,57,0,149,776,0,39,0,0,0,0,0,0,0,0,0,0,91,0,674,496,1580
W. SPRINGFIELD5,252,4,0,305,0,0,0,0,0,2,13,1,49,0,2,1,108,0,0,98,1,259,929,0,41,0,0,0,0,6,0,0,0,0,0,95,0,1044,561,2115
W. SPRINGFIELD6,278,1,0,262,0,0,0,0,1,1,21,2,48,0,0,1,114,1,1,56,0,247,858,0,19,0,0,0,0,1,0,0,0,0,0,96,0,993,541,1967
W. SPRINGFIELD7,238,1,6,253,0,0,0,0,0,5,13,1,70,0,0,0,101,0,1,71,1,254,807,0,22,0,0,0,0,3,0,0,0,0,0,94,0,1082,498,2008
W. SPRINGFIELD8,166,0,0,145,0,0,0,0,0,2,9,0,28,0,0,1,22,0,0,46,0,138,632,0,20,0,0,0,0,0,0,0,0,0,0,62,0,541,311,1255
W. STOCKBRIDGE1,214,1,0,250,0,0,0,0,1,2,7,0,5,0,0,0,14,0,0,24,0,41,659,0,16,0,0,0,0,0,0,0,0,0,0,28,0,178,465,881
W. TISBURY1,465,0,3,647,0,0,0,0,0,0,9,3,26,0,0,0,49,0,0,30,0,100,1688,0,49,0,0,0,0,0,0,0,0,0,0,70,0,329,1115,2136
WAKEFIELD1,373,2,2,377,0,0,0,0,2,7,21,0,51,1,1,0,101,0,1,119,0,379,1185,0,27,0,0,0,0,1,0,0,0,0,0,104,0,1082,754,2399
WAKEFIELD2,271,0,4,332,0,0,0,0,0,4,4,1,46,0,1,0,58,1,2,64,0,283,1032,0,24,0,0,0,0,0,0,0,0,0,0,90,0,764,607,1910
WAKEFIELD3,351,0,2,299,0,0,0,0,0,6,12,1,49,1,0,0,66,0,4,85,0,281,1123,0,19,0,0,0,0,0,0,0,0,0,0,92,0,869,652,2103
WAKEFIELD4,393,1,4,379,0,0,0,0,0,11,8,2,44,1,0,0,98,1,2,76,0,268,1297,0,20,0,0,0,0,0,0,0,0,0,0,89,0,870,777,2276
WAKEFIELD5,409,0,2,420,0,0,0,0,0,6,8,1,61,1,0,1,88,0,2,91,0,283,1262,0,28,0,0,0,0,0,0,0,0,0,0,80,0,860,831,2230
WAKEFIELD6,447,2,7,411,0,0,0,0,1,11,7,2,36,1,0,1,117,0,3,85,1,278,1279,0,24,0,0,0,0,0,0,0,0,0,0,112,0,788,867,2203
WAKEFIELD7,407,2,3,343,0,0,0,0,0,7,7,0,52,0,0,2,124,0,1,81,0,293,1116,0,18,0,0,0,0,0,0,0,0,0,0,110,0,827,755,2071
WALES1,82,1,0,161,0,0,0,0,0,1,4,0,27,2,1,0,44,0,1,23,0,137,365,0,21,0,0,0,0,3,0,0,0,0,0,52,0,550,244,991
WALPOLE1,234,0,2,275,0,0,0,0,0,4,13,0,41,2,0,0,75,1,0,76,0,206,938,0,21,0,0,0,0,6,0,0,0,0,0,68,0,694,511,1727
WALPOLE2,272,1,6,290,0,0,1,0,0,6,15,2,44,2,2,2,101,0,2,109,0,256,936,0,14,0,0,0,0,5,0,0,0,0,0,94,0,831,569,1880
WALPOLE3,273,0,5,305,0,0,0,0,1,5,8,3,41,1,0,0,109,0,0,99,0,250,957,0,26,0,0,0,0,7,0,0,0,0,0,91,0,808,583,1889
WALPOLE4,270,0,4,246,0,0,0,0,0,6,8,0,31,1,0,1,100,0,1,93,0,174,936,0,21,0,0,0,0,2,0,0,0,0,0,85,0,610,520,1654
WALPOLE5,209,0,1,224,0,0,0,0,0,3,9,2,42,2,1,0,75,1,0,112,0,191,778,0,7,0,0,0,0,3,0,0,0,0,0,79,0,683,434,1550
WALPOLE6,291,3,3,276,0,0,0,0,0,6,8,1,50,1,0,2,104,0,1,132,0,243,972,0,18,0,0,0,0,1,0,0,0,0,0,103,0,788,573,1882
WALPOLE7,265,0,4,256,0,0,0,0,0,10,5,0,45,2,1,0,120,0,2,112,0,255,907,0,13,0,0,0,0,2,0,0,0,0,0,114,0,809,525,1845
WALPOLE8,254,0,1,232,0,0,0,0,0,13,6,2,46,1,0,0,126,0,0,114,0,232,846,0,15,0,0,0,0,5,0,0,0,0,0,121,0,823,487,1810
WALTHAM1,3034,9,32,2852,0,0,0,0,7,26,48,8,264,5,1,3,501,1,9,437,0,1461,9696,0,200,0,0,0,0,5,0,0,0,0,0,565,0,4524,5927,14990
WALTHAM2,2280,5,12,2169,3,2,0,0,5,18,35,6,158,4,2,3,342,4,6,319,0,907,7659,0,170,0,0,0,0,11,0,0,0,0,0,397,0,3068,4466,11305
WAREA,168,4,2,236,0,0,0,0,0,3,11,1,17,0,0,1,32,0,1,29,0,106,616,0,29,0,0,0,0,0,0,0,0,0,0,82,0,520,410,1247
WAREB,148,2,1,211,0,0,0,0,0,3,7,5,29,2,1,0,34,0,1,37,1,168,541,0,24,0,0,0,0,0,0,0,0,0,0,67,0,733,362,1365
WAREC,183,0,1,284,0,0,1,0,0,2,20,0,41,1,1,0,45,0,2,52,0,214,696,0,24,0,0,0,0,0,0,0,0,0,0,94,0,936,468,1750
WAREHAM1,253,2,7,270,0,0,0,0,0,4,12,2,47,0,1,1,45,0,1,53,1,209,912,0,16,0,0,0,0,0,0,0,0,0,0,85,0,784,532,1797
WAREHAM2,283,0,2,302,0,0,0,0,0,9,15,1,31,1,0,0,41,0,0,55,0,222,981,0,35,0,0,0,0,0,0,0,0,0,0,81,0,788,587,1885
WAREHAM3,287,1,4,275,0,0,0,0,0,6,16,0,21,2,0,2,55,1,0,65,0,269,962,0,25,0,0,0,0,0,0,0,0,0,0,83,0,865,567,1935
WAREHAM4,263,1,2,239,1,0,0,0,0,6,13,1,35,2,0,1,47,0,3,46,0,249,854,0,35,0,0,0,0,0,0,0,0,0,0,75,0,868,505,1832
WAREHAM5,260,0,6,318,0,0,0,0,0,2,23,4,52,2,0,0,56,0,1,66,2,308,942,0,35,0,0,0,0,0,0,0,0,0,0,97,0,959,584,2033
WAREHAM6,180,2,2,253,1,0,0,0,0,4,10,1,37,1,0,0,30,0,3,42,0,211,784,0,30,0,0,0,0,0,0,0,0,0,0,79,0,840,437,1733
WARRENA,181,2,2,268,0,0,0,0,1,7,23,0,64,1,0,0,42,0,1,57,0,260,653,0,28,0,0,0,0,0,0,0,0,0,0,101,0,948,453,1730
WARRENB,72,0,2,126,0,0,0,0,0,5,2,1,13,0,1,1,12,0,1,13,0,60,251,0,11,0,0,0,0,0,0,0,0,0,0,41,0,318,200,621
WARWICK1,59,0,0,171,0,0,0,0,0,2,0,0,9,0,0,0,21,1,1,8,0,39,271,0,19,0,0,0,0,0,0,0,0,0,0,25,0,142,230,457
WASHINGTON1,64,1,0,79,0,0,0,0,0,0,1,0,7,0,0,0,10,0,0,8,0,26,217,0,5,0,0,0,0,0,0,0,0,0,0,9,0,89,144,320
WATERTOWN1,252,2,4,301,0,0,0,0,0,1,5,0,15,1,0,0,36,0,0,20,0,82,883,0,25,0,0,0,0,0,0,0,0,0,0,27,0,297,559,1232
WATERTOWN10,438,0,2,393,0,0,0,0,0,0,4,1,25,0,1,0,52,0,0,70,0,164,1377,0,36,0,0,0,0,0,0,0,0,0,0,73,0,498,833,1984
WATERTOWN11,333,1,2,324,0,0,0,0,0,2,4,1,21,0,1,0,36,1,0,42,0,123,929,0,18,0,0,0,0,0,0,0,0,0,0,50,0,402,660,1399
WATERTOWN12,309,1,2,318,0,0,0,0,0,4,4,0,18,0,0,0,30,0,0,44,0,99,941,0,25,0,0,0,0,0,0,0,0,0,0,60,0,304,630,1330
WATERTOWN2,304,4,0,372,0,0,0,0,2,3,4,0,22,2,0,1,35,0,0,31,0,87,1058,0,29,0,0,0,0,0,0,0,0,0,0,47,0,306,680,1440
WATERTOWN3,412,2,3,468,0,0,0,0,1,0,3,1,14,1,0,0,36,0,0,41,0,69,1208,0,33,0,0,0,0,0,0,0,0,0,0,50,0,291,885,1582
WATERTOWN4,530,2,2,408,0,1,0,0,0,1,1,1,24,1,0,0,49,0,1,44,0,84,1345,0,21,0,0,0,0,0,0,0,0,0,0,54,0,264,942,1684
WATERTOWN5,332,1,2,404,0,0,0,0,1,0,4,0,22,0,0,0,33,0,0,26,0,67,1063,0,31,0,0,0,0,0,0,0,0,0,0,42,0,263,739,1399
WATERTOWN6,302,0,1,325,0,0,0,0,1,3,6,1,15,0,0,0,29,0,1,37,0,79,1035,0,28,0,0,0,0,0,0,0,0,0,0,50,0,293,628,1406
WATERTOWN7,465,0,2,357,0,0,0,0,1,2,6,3,20,0,0,0,42,0,1,35,0,142,1160,0,24,0,0,0,0,0,0,0,0,0,0,56,0,374,824,1614
WATERTOWN8,399,1,3,421,0,0,0,0,0,2,5,0,20,0,1,0,39,0,2,43,0,140,1168,0,25,0,0,0,0,0,0,0,0,0,0,63,0,379,824,1635
WATERTOWN9,275,0,1,337,0,1,0,0,0,5,5,1,18,1,0,0,41,0,1,27,0,87,999,0,28,0,0,0,0,0,0,0,0,0,0,57,0,270,613,1354
WAYLAND1,572,0,0,368,0,0,0,0,0,7,7,2,32,0,0,0,140,0,0,120,0,117,1626,0,19,0,0,0,0,1,0,0,0,0,0,92,0,418,940,2156
WAYLAND2,514,1,2,408,0,0,0,0,0,2,4,1,21,1,1,2,106,0,1,84,1,126,1436,0,34,0,0,0,0,5,0,0,0,0,0,92,0,432,925,1999
WAYLAND3,490,0,0,329,0,0,0,1,0,4,3,3,17,1,1,0,118,1,2,86,1,102,1471,0,22,0,0,0,0,0,0,0,0,0,0,77,0,382,819,1952
WAYLAND4,537,0,3,318,0,0,0,0,0,6,11,0,38,0,0,0,197,0,1,122,0,117,1581,0,23,0,0,0,0,17,0,0,0,0,0,113,0,452,858,2186
WEBSTER1,158,0,3,201,0,0,0,0,0,2,8,2,26,0,0,0,16,0,0,37,0,121,586,0,31,0,0,0,0,0,0,0,0,0,0,66,0,593,362,1276
WEBSTER2,148,2,1,124,0,0,0,0,1,2,11,0,24,0,0,2,10,0,1,17,0,84,482,0,16,0,0,0,0,0,0,0,0,0,0,56,0,447,275,1001
WEBSTER3,167,1,3,164,0,0,0,0,0,4,10,1,36,0,0,0,28,1,0,38,0,168,553,0,13,0,0,0,0,0,0,0,0,0,0,85,0,638,335,1289
WEBSTER4,199,0,2,245,0,0,0,0,0,4,14,3,39,0,1,0,65,0,1,79,0,304,783,0,16,0,0,0,0,0,0,0,0,0,0,107,0,1141,446,2047
WEBSTER5,214,1,1,200,0,1,0,0,2,4,12,0,33,0,1,0,31,0,0,41,0,195,715,0,27,0,0,0,0,0,0,0,0,0,0,92,0,756,416,1590
WELLESLEYA,570,0,0,248,0,0,0,0,0,4,7,3,26,3,1,0,171,1,0,139,0,140,1465,0,15,0,0,0,0,0,0,0,0,0,0,82,0,428,818,1990
WELLESLEYB,648,0,2,332,0,0,0,0,0,7,8,2,33,1,0,0,157,0,3,115,0,161,1600,0,18,0,0,0,0,0,0,0,0,0,0,87,0,482,982,2187
WELLESLEYC,400,0,2,169,0,0,0,0,0,14,2,1,26,2,0,0,273,0,3,218,0,159,1290,0,11,0,0,0,0,0,0,0,0,0,0,104,0,594,571,1999
WELLESLEYD,674,0,4,254,0,0,0,0,1,0,7,0,25,1,0,0,190,0,0,112,0,159,1679,0,11,0,0,0,0,0,0,0,0,0,0,90,0,433,932,2213
WELLESLEYE,505,0,1,233,0,0,0,0,0,6,11,1,26,0,0,0,157,1,0,114,0,111,1340,0,19,0,0,0,0,0,0,0,0,0,0,90,0,427,739,1876
WELLESLEYF,369,0,2,126,0,0,0,0,0,3,4,0,13,3,0,0,150,1,1,78,0,82,903,0,13,0,0,0,0,0,0,0,0,0,0,90,0,256,497,1262
WELLESLEYG,360,0,2,176,0,0,0,0,0,2,0,0,18,0,0,0,72,0,0,39,0,56,935,0,8,0,0,0,0,0,0,0,0,0,0,26,0,136,538,1105
WELLESLEYH,506,0,1,277,0,0,0,0,0,4,7,0,22,0,0,1,163,1,0,158,0,120,1356,0,26,0,0,0,0,0,0,0,0,0,0,97,0,479,784,1958
WELLFLEET1,451,1,1,616,0,0,0,0,1,3,8,0,17,0,0,0,59,0,1,32,0,134,1554,0,73,0,0,0,0,0,0,0,0,0,0,73,0,515,1069,2215
