precinct,pri_dem_CLINTON,pri_dem_SANDERS,pri_rep_CARSON,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_con_TRUMP,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_JOHNSON,gen_lib_JOHNSON,gen_rep_TRUMP,gen_wep_CLINTON,gen_wor_CLINTON,dem_primary_total,general_total
"NEW YORK=""35/69""",106,58,0,2,9,5,0,298101,5,4,5,331,0,0,164,298446
"NEW YORK=""35/70""",171,125,0,1,1,3,0,515131,10,2,0,80,0,0,296,515223
"NEW YORK=""35/71""",106,124,0,2,0,1,0,426121,15,3,1,121,0,0,230,426261
"NEW YORK=""35/72""",194,87,0,1,2,1,0,61572,9,1,0,381,0,0,281,61963
"NEW YORK=""35/73""",243,49,0,5,32,33,0,59881,2,11,5,1205,0,0,292,61104
"NEW YORK=""35/74""",102,68,0,2,2,4,0,354161,12,1,2,261,0,0,170,354437
"NEW YORK=""35/75""",31,21,0,2,13,3,0,376153,3,6,7,533,0,0,52,376702
"NEW YORK=""35/76""",251,96,0,13,37,37,0,744103,7,9,6,1709,0,0,347,745834
"NEW YORK=""36/65""",135,53,0,0,1,4,0,325113,1,2,0,322,0,0,188,325438
"NEW YORK=""36/66""",225,151,0,1,19,8,0,756443,19,9,7,573,0,0,376,757051
"NEW YORK=""36/67""",128,60,0,5,9,9,0,360102,6,3,2,363,0,0,188,360476
"NEW YORK=""36/68""",188,75,0,0,0,1,0,572110,5,3,0,132,0,0,263,572250
"NEW YORK=""36/69""",25,13,0,2,0,0,0,9540,1,0,0,70,0,0,38,9611
"NEW YORK=""36/70""",187,114,0,1,4,1,0,610111,6,2,1,110,0,0,301,610230
"NEW YORK=""36/71""",139,92,0,0,0,0,0,46855,7,4,2,142,0,0,231,47010
"NEW YORK=""36/72""",137,100,0,3,1,9,0,452145,10,1,3,753,0,0,237,452912
"NEW YORK=""36/73""",194,52,0,11,26,38,0,54231,3,7,3,1158,0,0,246,55402
"NEW YORK=""36/74""",171,150,0,4,15,8,0,698353,15,12,2,518,0,0,321,698900
"NEW YORK=""36/75""",259,101,0,4,22,7,0,747213,11,7,10,656,0,0,360,747897
"NEW YORK=""36/76""",101,62,0,2,16,11,0,37082,6,5,5,594,0,0,163,37692
"NEW YORK=""37/65""",140,56,0,0,1,4,0,394156,7,1,1,504,0,0,196,394669
"NEW YORK=""37/66""",153,155,0,1,9,7,0,521303,16,3,5,331,0,0,308,521658
"NEW YORK=""37/67""",189,73,0,2,15,26,0,539152,7,8,7,814,0,0,262,539988
"NEW YORK=""37/68""",148,104,0,0,0,2,0,54594,9,2,1,373,0,0,252,54979
"NEW YORK=""37/69""",153,70,0,2,5,5,0,329191,6,3,1,251,0,0,223,329452
"NEW YORK=""37/70""",190,90,0,1,0,2,0,603140,11,2,0,140,0,0,280,603293
"NEW YORK=""37/71""",203,107,0,1,0,4,0,608262,8,3,0,271,0,0,310,608544
"NEW YORK=""37/72""",99,65,0,4,2,9,0,298143,11,5,3,646,0,0,164,298808
"NEW YORK=""37/73""",164,53,1,4,32,27,0,438102,5,10,1,1076,0,0,217,439194
"NEW YORK=""37/74""",160,193,1,2,9,2,0,573518,25,5,10,273,0,0,353,573831
"NEW YORK=""37/75""",153,50,1,1,8,5,0,39883,4,3,0,392,0,0,203,40282
"NEW YORK=""37/76""",142,42,0,9,14,23,0,39864,6,3,4,824,0,0,184,40701
"NEW YORK=""38/65""",135,88,0,2,2,4,0,398114,10,3,1,453,0,0,223,398581
"NEW YORK=""38/66""",154,74,0,2,6,6,0,372200,9,5,1,252,0,0,228,372467
"NEW YORK=""38/67""",157,41,1,3,22,13,0,37981,2,7,7,582,0,0,198,38579
"NEW YORK=""38/68""",82,82,0,1,0,3,0,314200,7,1,1,281,0,0,164,314490
"NEW YORK=""38/69""",205,92,0,5,14,5,0,497194,2,3,5,344,0,0,297,497548
"NEW YORK=""38/70""",116,40,0,0,1,0,0,38540,2,2,1,90,0,0,156,38635
"NEW YORK=""38/71""",220,107,2,4,1,3,0,58993,13,3,4,141,0,0,327,59154
"NEW YORK=""38/72""",149,113,0,7,3,6,0,528203,17,3,1,475,0,0,262,528699
"NEW YORK=""38/73""",202,61,0,13,28,30,0,549155,7,9,5,1428,0,0,263,550604
"NEW YORK=""38/74""",130,83,0,1,1,0,0,345221,6,1,0,245,0,0,213,345473
"NEW YORK=""38/75""",219,233,0,6,7,20,0,546723,19,3,2,10615,0,0,452,557362
"NEW YORK=""38/76""",161,57,0,7,24,11,0,44298,9,8,3,726,0,0,218,45044
"NEW YORK=""39/65""",85,70,0,3,1,9,0,261112,2,2,0,566,0,0,155,261682
"NEW YORK=""39/66""",135,156,0,3,10,10,0,530213,8,9,5,474,0,0,291,530709
"NEW YORK=""39/67""",177,54,1,1,17,10,0,38282,5,5,1,522,0,0,231,38815
"NEW YORK=""39/68""",129,73,0,5,4,8,0,441174,10,3,0,313,0,0,202,441500
"NEW YORK=""39/69""",266,97,0,6,13,10,0,580272,9,2,1,425,0,0,363,580709
"NEW YORK=""39/70""",117,54,0,0,0,0,0,34440,5,2,1,92,0,0,171,34540
"NEW YORK=""39/71""",185,66,0,3,0,1,0,48191,5,1,2,302,0,0,251,48501
"NEW YORK=""39/72""",195,162,0,3,1,2,0,656227,17,4,1,484,0,0,357,656733
"NEW YORK=""39/73""",198,52,0,12,33,47,0,55981,2,9,8,1557,0,0,250,57557
"NEW YORK=""39/74""",133,137,0,6,15,10,0,463255,8,10,5,579,0,0,270,463857
"NEW YORK=""39/75""",187,77,1,2,5,11,0,500122,5,7,4,355,0,0,264,500493
"NEW YORK=""39/76""",163,60,0,7,21,28,0,52563,2,7,5,1174,0,0,223,53751
"NEW YORK=""4/65""",129,59,1,7,30,29,0,596106,8,8,12,984,0,0,188,597118
"NEW YORK=""4/66""",146,38,0,6,26,3,0,62682,5,17,8,724,0,0,184,63436
"NEW YORK=""4/67""",132,79,0,0,3,4,0,460255,5,3,1,414,0,0,211,460678
"NEW YORK=""4/68""",273,134,1,7,35,26,0,859323,6,15,9,1257,0,0,407,860610
"NEW YORK=""4/69""",227,84,0,2,13,6,0,571182,7,10,7,440,0,0,311,571646
"NEW YORK=""4/70""",170,132,1,1,1,0,0,661224,17,1,3,81,0,0,302,661326
"NEW YORK=""4/71""",108,66,1,0,4,2,0,377112,4,1,0,220,0,0,174,377337
"NEW YORK=""4/72""",194,94,0,0,0,7,0,59070,8,1,2,291,0,0,288,59372
"NEW YORK=""4/73""",109,39,0,5,19,22,0,33671,0,5,5,763,0,0,148,34444
"NEW YORK=""4/74""",156,79,0,0,0,1,0,41580,2,0,1,181,0,0,235,41764
"NEW YORK=""4/75""",215,116,0,2,8,5,0,620252,12,5,4,438,0,0,331,620711
"NEW YORK=""4/76""",136,24,0,7,21,21,0,44732,2,4,3,1111,0,0,160,45852
"NEW YORK=""40/65""",128,76,0,0,1,0,0,362114,9,2,2,224,0,0,204,362351
"NEW YORK=""40/67""",161,51,0,3,11,17,0,399111,4,4,1,723,0,0,212,399843
"NEW YORK=""40/68""",145,61,0,0,0,1,0,37271,4,0,0,555,0,0,206,37830
"NEW YORK=""40/69""",286,106,0,1,2,7,0,569314,3,2,2,473,0,0,392,569794
"NEW YORK=""40/70""",266,139,0,1,2,0,0,697213,14,2,0,90,0,0,405,697319
"NEW YORK=""40/71""",194,124,1,2,3,5,0,537154,18,4,2,362,0,0,318,537540
"NEW YORK=""40/72""",237,183,0,5,5,6,0,745367,17,5,1,614,0,0,420,746004
"NEW YORK=""40/73""",144,44,0,6,32,34,0,50960,8,3,7,1236,0,0,188,52214
"NEW YORK=""40/74""",171,123,1,5,21,20,0,506241,18,13,1,1027,0,0,294,507300
"NEW YORK=""40/75""",126,67,0,1,1,5,0,371170,4,2,0,192,0,0,193,371368
"NEW YORK=""40/76""",190,78,1,5,26,21,0,584112,5,6,5,1057,0,0,268,585185
"NEW YORK=""41/65""",79,70,0,0,6,9,0,331151,8,0,3,632,0,0,149,331794
"NEW YORK=""41/66""",169,133,1,1,17,10,0,618254,11,7,6,678,0,0,302,618956
"NEW YORK=""41/67""",221,92,1,3,21,15,0,595143,5,9,0,512,0,0,313,595669
"NEW YORK=""41/68""",217,108,0,1,3,2,0,622122,10,2,2,491,0,0,325,622627
"NEW YORK=""41/69""",299,122,0,5,14,3,0,639321,13,4,4,402,0,0,421,639744
"NEW YORK=""41/70""",293,104,0,1,3,1,0,66881,7,3,2,131,0,0,397,67024
"NEW YORK=""41/71""",258,153,0,4,3,3,0,652232,10,1,0,321,0,0,411,652564
"NEW YORK=""41/72""",205,122,0,2,3,5,0,603234,13,9,5,562,0,0,327,603823
"NEW YORK=""41/73""",222,60,0,9,41,35,0,677145,6,14,8,1756,0,0,282,678929
"NEW YORK=""41/74""",193,133,0,7,24,25,0,595313,16,10,6,10411,0,0,326,605756
"NEW YORK=""41/75""",266,158,1,2,6,15,0,651492,18,4,0,717,0,0,424,652231
"NEW YORK=""41/76""",138,106,0,7,16,18,0,542215,13,8,4,1084,0,0,244,543324
"NEW YORK=""42/65""",100,61,2,3,1,6,0,26491,2,2,1,409,0,0,161,26905
"NEW YORK=""42/66""",24,24,0,1,1,2,0,141131,4,0,1,162,0,0,48,141298
"NEW YORK=""42/67""",428,93,1,5,26,15,0,800262,11,10,8,892,0,0,521,801183
"NEW YORK=""42/68""",121,61,0,0,1,3,0,323131,2,1,0,272,0,0,182,323406
"NEW YORK=""42/69""",209,91,0,3,4,9,0,480210,11,3,1,534,0,0,300,480759
"NEW YORK=""42/70""",184,119,0,0,1,0,0,48461,10,1,1,90,0,0,303,48563
"NEW YORK=""42/71""",161,92,0,2,0,3,0,522135,11,2,2,161,0,0,253,522311
"NEW YORK=""42/72""",166,107,0,1,4,3,0,518253,19,3,4,312,0,0,273,518591
"NEW YORK=""42/73""",169,73,0,11,39,48,0,618134,12,13,5,1618,0,0,242,619782
"NEW YORK=""42/74""",178,128,1,6,17,22,0,570254,10,7,6,9710,0,0,306,579987
"NEW YORK=""42/75""",131,59,0,6,19,6,0,44893,8,6,4,474,0,0,190,45385
"NEW YORK=""42/76""",228,40,0,13,18,24,0,47171,1,7,4,944,0,0,268,48127
"NEW YORK=""43/65""",183,99,0,1,0,3,0,518141,14,1,0,586,0,0,282,518742
"NEW YORK=""43/66""",171,206,1,5,13,10,0,694234,15,7,5,453,0,0,377,694714
"NEW YORK=""43/67""",443,129,0,3,15,11,0,752204,8,4,3,845,0,0,572,753064
"NEW YORK=""43/68""",129,102,0,1,3,4,0,464142,14,2,1,341,0,0,231,464500
"NEW YORK=""43/69""",250,122,1,5,13,10,0,663232,10,7,4,534,0,0,372,663787
"NEW YORK=""43/70""",213,144,0,1,3,0,0,722184,16,4,3,120,0,0,357,722327
"NEW YORK=""43/71""",242,104,0,0,1,3,0,605114,10,5,1,243,0,0,346,605373
"NEW YORK=""43/72""",213,108,0,1,0,5,0,618174,17,2,3,274,0,0,321,618470
"NEW YORK=""43/73""",14,7,0,1,4,3,0,8020,0,0,3,292,0,0,21,8315
"NEW YORK=""43/74""",219,140,2,7,18,16,0,592245,31,7,6,9514,0,0,359,601803
"NEW YORK=""43/75""",258,225,1,2,3,15,0,551984,22,5,4,7711,0,0,483,559726
"NEW YORK=""43/76""",175,64,1,6,24,24,0,471104,3,12,10,886,0,0,239,472015
"NEW YORK=""44/65""",203,147,1,1,4,21,0,466251,10,4,5,1138,0,0,350,467408
"NEW YORK=""44/66""",250,172,1,5,15,15,0,802307,17,11,8,714,0,0,422,803057
"NEW YORK=""44/67""",188,81,0,6,13,10,0,376162,2,5,1,514,0,0,269,376684
"NEW YORK=""44/68""",109,52,0,1,0,3,0,361156,2,2,1,211,0,0,161,361372
"NEW YORK=""44/69""",240,122,0,3,14,8,0,574353,9,1,2,500,0,0,362,574865
"NEW YORK=""44/70""",198,160,0,1,4,5,0,614242,23,5,2,151,0,0,358,614423
"NEW YORK=""44/71""",115,91,0,1,3,0,0,417171,6,1,1,95,0,0,206,417274
"NEW YORK=""44/72""",170,77,0,2,0,4,0,47394,7,4,0,311,0,0,247,47716
"NEW YORK=""44/73""",132,52,0,0,7,14,0,317121,7,5,3,435,0,0,184,317571
"NEW YORK=""44/74""",177,123,0,5,18,17,0,480262,6,6,2,10810,0,0,300,491086
"NEW YORK=""44/75""",255,237,1,4,6,15,0,575613,25,6,2,9411,0,0,492,585057
"NEW YORK=""44/76""",179,76,1,2,24,19,0,531103,5,7,3,824,0,0,255,531942
"NEW YORK=""45/65""",209,139,0,4,1,15,0,450280,9,2,1,11610,0,0,348,461902
"NEW YORK=""45/66""",283,224,0,6,19,15,0,804393,29,5,7,592,0,0,507,805026
"NEW YORK=""45/67""",188,86,0,11,43,47,0,611110,8,10,5,1638,0,0,274,612771
"NEW YORK=""45/68""",79,41,2,1,1,1,0,29460,5,3,0,121,0,0,120,29589
"NEW YORK=""45/69""",306,127,1,9,14,14,0,666355,13,10,2,884,0,0,433,667264
"NEW YORK=""45/70""",159,95,0,0,2,2,0,56082,11,4,0,171,0,0,254,56268
"NEW YORK=""45/71""",125,76,0,0,3,5,0,44991,6,2,1,252,0,0,201,45252
"NEW YORK=""45/72""",134,88,0,0,0,2,0,436162,9,2,0,223,0,0,222,436396
"NEW YORK=""45/73""",75,23,0,8,26,25,0,24102,3,4,3,1014,0,0,98,25126
"NEW YORK=""45/74""",235,155,0,11,21,28,0,625311,18,6,3,12512,0,0,390,637850
"NEW YORK=""45/75""",120,54,1,1,0,4,0,327102,8,0,1,273,0,0,174,327384
"NEW YORK=""45/76""",156,33,1,9,17,18,0,40673,5,2,2,744,0,0,189,41426
"NEW YORK=""46/65""",151,104,2,2,6,13,0,304212,5,2,4,929,0,0,255,305152
"NEW YORK=""46/66""",154,125,0,2,14,7,0,534236,19,6,6,562,0,0,279,534829
"NEW YORK=""46/67""",362,85,0,3,12,21,0,612310,4,4,3,766,0,0,447,613087
"NEW YORK=""46/68""",129,80,0,2,5,4,0,4462811,8,1,0,302,0,0,209,4463122
"NEW YORK=""46/69""",286,143,0,3,14,8,0,723436,8,5,5,567,0,0,429,724021
"NEW YORK=""46/70""",263,137,0,1,1,3,0,65393,12,0,0,90,0,0,400,65495
"NEW YORK=""46/71""",154,105,0,0,2,3,0,549140,21,5,2,382,0,0,259,549550
"NEW YORK=""46/72""",119,129,0,3,4,4,0,568283,12,2,2,415,0,0,248,568714
"NEW YORK=""46/73""",73,24,0,10,15,25,0,24225,0,6,3,1046,0,0,97,25280
"NEW YORK=""46/74""",137,113,1,5,12,16,0,450242,8,6,8,797,0,0,250,451061
"NEW YORK=""46/75""",51,59,0,1,7,2,0,280130,6,5,4,233,0,0,110,280378
"NEW YORK=""46/76""",265,78,0,11,27,49,0,693133,7,12,1,1757,0,0,343,694910
"NEW YORK=""47/65""",154,106,0,3,6,3,0,304271,3,6,1,736,0,0,260,305017
"NEW YORK=""47/66""",205,137,0,1,9,8,0,486282,9,2,2,352,0,0,342,486647
"NEW YORK=""47/67""",174,41,0,12,32,39,0,46581,2,10,7,1229,0,0,215,47829
"NEW YORK=""47/68""",102,61,0,2,0,1,0,36072,5,0,0,201,0,0,163,36278
"NEW YORK=""47/69""",308,141,0,4,10,8,0,715382,16,3,6,633,0,0,449,716040
"NEW YORK=""47/70""",172,100,0,1,1,1,0,441141,13,0,0,72,0,0,272,441226
"NEW YORK=""47/71""",220,116,0,1,1,2,0,48282,6,4,0,235,0,0,336,48527
"NEW YORK=""47/72""",152,85,0,2,0,2,0,491103,11,4,0,230,0,0,237,491348
"NEW YORK=""47/73""",123,52,0,5,17,29,0,49754,4,3,5,1128,0,0,175,50894
"NEW YORK=""47/74""",210,124,0,13,15,26,0,567282,10,7,5,7410,0,0,334,574714
"NEW YORK=""47/75""",136,72,1,3,10,4,0,386141,5,2,0,365,0,0,208,386513
"NEW YORK=""47/76""",99,42,0,4,14,13,0,359123,7,7,8,837,0,0,141,359982
"NEW YORK=""48/65""",171,158,0,6,6,7,0,373253,9,8,2,10812,0,0,329,384084
"NEW YORK=""48/66""",241,99,0,5,16,10,0,770150,7,2,14,794,0,0,340,770967
"NEW YORK=""48/67""",401,111,1,7,20,17,0,744246,10,3,9,987,0,0,512,745255
