precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_HAWES,pri_dem_JUDD,pri_dem_LOCKE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_dem_WILSON,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GRAHAM,pri_rep_GRAY,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_con_CASTLE,gen_dem_CLINTON,gen_dem_GALLEGO,gen_green_STEIN,gen_grn_BARAKA,gen_grn_STEIN,gen_ind_CASTLE,gen_ind_CUBBLER,gen_ind_FOX,gen_ind_HOEFLING,gen_ind_KOTLIKOFF,gen_ind_LEE,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_MORROW,gen_ind_SOLTYSIK,gen_ind_STEFFES,gen_ind_STEIN,gen_ind_VALDIVIA,gen_lib_CORVALAN,gen_lib_JOHNSON,gen_rep_ARRINGTON,gen_rep_HURD,gen_rep_TRUMP,gen_unk_BARRIERE,gen_unk_CASE,gen_unk_CHRISTIE,gen_unk_CRUZ,gen_unk_ERSKINE,gen_unk_KUSHNER,gen_unk_LEAMER,gen_unk_LILLY,gen_unk_RODRIGUEZ,gen_unk_RUBIO,gen_unk_SANDERS,gen_unk_SCHULIN,gen_unk_WALKER,dem_primary_total,general_total
HARRIS389,47,0,0,0,0,1,127,0,0,1,0,9,0,0,0,0,4,0,11,0,5,0,575,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,38,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,175,691
HARRIS39,393,0,0,0,0,1,307,0,5,3,0,92,0,0,0,0,56,2,111,1,77,0,1642,0,0,0,16,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,88,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,701,2185
HARRIS390,304,1,3,1,0,4,121,1,2,2,0,20,0,0,0,0,1,0,25,0,12,0,830,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,435,962
HARRIS391,117,0,1,0,0,0,77,0,8,8,1,163,2,0,0,0,30,1,89,0,141,0,556,0,0,0,16,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,39,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1301
HARRIS392,269,0,1,0,0,0,30,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,750,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,303,781
HARRIS393,58,0,0,0,0,1,60,0,2,1,0,66,0,0,0,0,5,2,22,0,31,1,339,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,119,678
HARRIS394,55,0,0,0,0,0,15,0,1,2,0,29,0,0,0,0,2,0,5,0,19,0,219,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,70,351
HARRIS395,107,0,0,0,0,0,55,0,7,14,0,286,1,1,0,0,47,2,115,0,140,2,488,0,0,0,11,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,68,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1358
HARRIS396,486,0,2,0,0,1,36,2,0,0,0,6,0,0,0,0,0,0,0,0,5,0,1178,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,527,1227
HARRIS397,38,0,0,1,0,0,11,0,1,6,0,26,0,0,0,0,1,0,10,0,21,0,195,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,50,313
HARRIS398,212,0,0,0,0,0,143,1,4,11,0,323,0,0,0,0,17,0,71,1,141,2,1294,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,75,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,356,2374
HARRIS399,196,0,1,0,0,0,64,1,11,13,0,198,1,0,0,1,15,0,54,1,111,0,1114,0,0,0,18,0,0,0,0,3,0,1,7,0,0,0,0,0,0,0,40,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,262,1810
HARRIS4,302,0,0,0,0,0,116,1,4,5,0,92,0,0,0,0,36,1,92,0,56,0,888,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,75,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1304
HARRIS40,76,0,0,0,0,0,23,0,7,1,0,34,1,0,0,0,23,0,49,0,22,0,241,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,99,378
HARRIS400,103,0,0,0,0,0,70,0,2,22,2,265,1,0,0,0,49,0,154,0,153,1,699,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,67,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1816
HARRIS401,333,0,0,2,2,1,42,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,864,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,380,931
HARRIS402,414,0,0,0,1,0,59,0,1,1,0,12,0,0,0,0,0,0,1,0,13,0,1053,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,474,1141
HARRIS403,202,0,0,0,0,0,90,0,9,12,0,197,1,1,2,1,53,6,149,0,99,0,719,0,0,0,14,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,45,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1334
HARRIS404,141,2,1,1,0,2,53,0,2,11,0,154,1,0,0,2,4,1,48,0,90,0,741,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1444
HARRIS405,116,0,0,0,0,0,36,0,5,28,0,439,0,1,1,0,28,3,157,0,173,0,625,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,70,0,0,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2346
HARRIS406,114,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,120,333
HARRIS407,206,1,0,0,0,1,156,0,9,21,2,478,0,0,0,2,49,2,163,1,215,2,1060,0,0,0,31,0,9,0,0,0,0,1,26,0,0,0,0,0,0,0,112,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,364,2512
HARRIS408,95,0,0,1,2,0,30,0,0,2,0,54,0,0,0,1,3,0,18,0,40,0,548,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,128,816
HARRIS409,97,1,0,0,0,2,45,0,2,2,0,48,0,0,0,0,0,0,3,0,30,0,530,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,145,759
HARRIS41,110,0,0,1,0,0,55,0,0,7,0,76,0,0,0,0,4,1,17,0,55,0,537,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,166,950
HARRIS410,85,0,0,0,0,0,24,0,1,1,0,27,0,0,0,0,1,0,3,0,11,0,373,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,109,472
HARRIS411,170,6,2,0,1,2,64,0,1,3,0,55,0,0,0,0,0,0,10,0,32,0,783,0,0,0,7,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,24,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1076
HARRIS412,61,1,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,215,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,69,232
HARRIS413,469,3,2,4,1,1,112,2,6,11,0,212,0,1,0,0,8,0,43,0,87,0,1222,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,594,1979
HARRIS414,108,0,0,0,1,2,52,0,5,27,0,485,0,0,0,4,37,3,128,0,225,1,558,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40,0,0,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2058
HARRIS415,146,0,0,0,0,0,92,0,10,26,0,307,1,0,0,0,41,2,146,0,133,2,530,0,0,0,16,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,67,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1630
HARRIS416,171,1,0,0,0,3,149,0,7,18,0,260,0,1,0,0,13,3,85,2,133,0,1111,0,0,0,26,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,100,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,324,2249
HARRIS417,182,1,2,0,0,0,88,0,4,5,0,172,0,0,0,0,2,2,31,0,50,1,829,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,273,1478
HARRIS418,266,4,1,0,2,2,112,1,2,10,0,136,0,0,0,0,10,1,32,1,59,0,1264,0,0,0,29,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,57,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,388,1950
HARRIS419,168,6,0,0,0,2,67,0,4,12,2,245,0,0,0,0,18,1,56,2,128,1,671,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,45,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,243,1617
HARRIS42,175,0,1,0,2,0,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,203,542
HARRIS420,110,1,0,1,1,0,80,0,11,49,1,737,2,1,0,3,23,3,156,0,378,0,597,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,84,0,0,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,193,3382
HARRIS421,208,1,0,0,0,1,51,1,4,14,0,187,0,0,0,0,9,0,67,0,80,1,777,0,0,0,20,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,51,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,262,1492
HARRIS422,628,1,1,0,2,1,64,3,0,2,1,10,0,0,0,0,0,0,0,0,4,0,1663,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,700,1743
HARRIS423,84,0,1,0,1,0,26,0,1,1,0,33,0,0,0,0,0,0,15,0,14,0,450,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,112,587
HARRIS424,56,0,0,0,0,0,42,0,2,7,0,69,0,0,0,0,10,0,70,0,52,0,337,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,17,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,98,690
HARRIS425,63,0,0,0,0,0,27,0,3,2,0,23,0,0,0,0,3,0,7,0,15,0,277,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,90,393
HARRIS426,77,0,0,1,0,1,33,0,6,9,0,95,0,0,0,0,9,0,31,1,45,0,351,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,112,704
HARRIS427,96,0,1,0,0,2,39,1,0,4,0,45,0,0,0,0,6,0,23,0,26,0,397,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,139,584
HARRIS428,348,2,5,0,0,0,98,2,6,2,0,55,0,0,1,0,3,0,21,0,51,0,1875,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,455,2497
HARRIS429,273,1,0,1,1,1,81,3,6,4,1,54,0,0,0,0,1,2,9,0,50,0,1188,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,361,1546
HARRIS43,131,2,0,0,0,0,86,0,4,4,0,142,0,0,0,2,8,0,34,0,84,0,637,0,0,0,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,24,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,219,1089
HARRIS430,97,0,0,0,0,0,42,0,5,0,0,26,0,0,0,0,2,0,11,0,10,0,653,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,139,798
HARRIS431,214,1,1,0,1,1,126,0,2,5,0,73,1,0,0,0,8,0,23,0,50,0,1388,0,0,0,21,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,35,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,344,1778
HARRIS432,82,0,0,0,0,0,49,0,0,3,0,30,0,0,0,0,4,1,24,0,28,0,491,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,131,700
HARRIS433,26,1,0,0,0,0,9,0,0,0,0,11,0,0,0,0,1,0,5,0,2,0,188,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,36,248
HARRIS434,92,0,1,0,0,0,61,0,7,14,0,118,1,0,0,0,55,2,120,0,115,0,527,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,36,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1108
HARRIS435,191,0,0,0,0,1,97,0,29,22,1,303,2,0,0,0,91,0,261,1,269,1,1035,0,0,0,25,0,0,0,0,2,0,1,17,0,0,0,0,0,0,0,74,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,289,2469
HARRIS436,235,0,0,0,0,0,150,0,8,27,0,264,2,0,1,0,68,1,236,0,237,0,1263,0,0,0,30,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,86,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,385,2646
HARRIS437,132,0,0,0,0,0,55,0,10,13,2,291,2,0,0,3,85,2,204,0,137,1,598,0,0,0,8,0,0,0,0,2,0,1,11,0,0,0,0,0,0,0,63,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,187,1551
HARRIS438,183,1,0,0,0,1,101,0,20,30,4,528,2,0,1,0,118,4,388,1,247,0,979,0,0,0,16,0,0,0,0,0,0,2,23,0,0,0,1,0,0,0,127,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,286,2712
HARRIS439,169,0,0,0,0,1,77,0,13,32,1,404,1,0,0,1,118,2,278,2,279,0,964,0,0,0,21,0,2,0,0,3,0,0,12,0,0,0,0,0,0,0,102,0,0,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2547
HARRIS44,183,3,0,0,0,1,94,0,1,1,0,37,0,0,0,0,3,0,21,0,24,0,794,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,23,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,281,1013
HARRIS440,112,0,0,0,0,1,42,0,17,30,1,381,0,0,1,0,120,2,365,1,235,0,675,0,0,0,6,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,73,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2198
HARRIS441,67,0,0,0,0,1,38,0,7,18,0,186,2,0,1,1,45,0,177,0,149,0,423,0,0,0,4,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,35,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1189
HARRIS442,98,0,0,0,0,1,65,0,6,40,2,728,2,0,0,0,73,2,241,1,300,1,588,0,0,0,16,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,102,0,0,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,164,3059
HARRIS443,41,0,0,0,0,0,19,0,4,12,0,81,0,0,0,0,10,1,67,0,66,0,157,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,60,485
HARRIS444,189,0,0,0,0,0,119,1,8,24,0,342,1,1,0,1,32,3,116,0,204,1,1041,0,0,0,20,0,0,0,0,0,0,2,15,0,0,0,0,0,1,0,99,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,309,2252
HARRIS445,120,0,1,0,0,1,63,1,11,18,1,260,0,1,0,0,25,1,96,0,137,1,586,0,0,0,9,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,47,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1384
HARRIS446,16,0,0,0,0,0,7,2,0,1,0,7,0,0,0,0,1,0,1,0,10,0,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,25,127
HARRIS447,181,0,0,0,0,0,80,1,4,31,0,356,1,0,0,0,34,1,165,0,172,3,1024,0,0,0,10,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,112,0,0,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2839
HARRIS448,307,2,0,0,0,3,164,1,4,18,0,310,2,0,0,1,52,3,172,0,158,2,1078,0,0,0,15,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,133,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,477,2263
HARRIS449,17,0,0,0,0,0,4,0,0,16,0,107,0,0,0,0,7,0,34,0,57,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,98
HARRIS45,599,1,2,1,1,1,164,4,4,5,0,126,1,0,0,1,2,0,23,0,76,0,2521,0,0,0,27,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,63,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,773,3211
HARRIS450,266,1,0,0,0,0,92,1,5,11,0,91,0,0,0,2,11,1,35,0,52,1,1079,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,49,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,360,1462
HARRIS451,78,0,0,0,1,0,50,1,17,29,2,414,2,0,0,1,92,5,255,0,357,1,433,0,0,0,8,0,0,0,0,2,0,2,8,1,0,0,0,0,0,0,43,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2034
HARRIS452,114,2,0,0,0,0,83,0,1,18,1,409,0,0,0,1,25,2,94,0,198,4,805,0,0,0,29,0,0,0,0,1,0,3,20,0,0,0,0,0,0,0,99,0,0,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2505
HARRIS453,152,0,0,0,0,0,66,1,6,5,0,75,0,0,1,0,3,1,30,0,36,0,771,0,0,0,11,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,19,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,219,1060
HARRIS454,429,0,2,0,1,0,46,2,0,1,0,4,0,0,0,0,2,0,0,0,3,0,1273,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1312
HARRIS455,240,0,3,0,0,0,14,3,0,0,0,3,0,0,0,0,0,1,2,0,5,0,781,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,260,827
HARRIS456,164,1,0,0,0,0,64,1,11,25,0,242,1,0,0,0,7,1,50,0,153,3,869,0,0,0,13,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,43,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1938
HARRIS457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HARRIS458,373,1,0,0,2,1,62,1,1,0,0,15,0,0,0,0,1,0,5,0,5,0,1049,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,440,1151
HARRIS459,143,0,0,0,0,2,79,0,15,51,1,634,2,0,0,1,73,1,279,0,304,1,704,0,0,0,9,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,106,0,0,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2734
HARRIS46,242,3,4,0,0,2,113,2,5,2,0,36,0,0,0,0,3,0,15,0,12,0,985,0,0,0,24,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,25,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,366,1194
HARRIS460,373,2,1,2,0,0,114,1,4,6,0,99,0,0,0,0,2,0,45,0,52,0,1541,0,0,0,22,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,50,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,493,2054
HARRIS461,224,0,0,0,0,0,90,0,41,31,2,429,2,0,0,1,90,3,343,1,290,1,1250,0,0,0,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,72,0,0,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,314,2846
HARRIS462,433,0,1,0,0,0,157,1,6,12,0,194,1,0,0,1,36,0,65,0,121,4,1466,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,592,2181
HARRIS463,186,1,2,0,0,0,107,0,1,13,1,196,0,0,0,0,20,2,65,0,94,0,1371,0,0,0,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,60,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,296,2213
HARRIS464,84,0,0,0,0,0,59,0,5,18,2,248,0,0,0,1,19,0,85,0,132,2,548,0,0,0,15,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,62,0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,143,1517
HARRIS465,260,1,0,0,0,0,117,0,13,11,1,254,2,1,0,2,29,1,95,0,173,1,1182,0,0,0,22,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,59,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,378,2179
HARRIS466,334,0,1,0,1,0,111,0,10,29,0,377,0,1,0,0,42,2,173,0,257,3,1354,0,0,0,26,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,56,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,447,2716
HARRIS467,159,1,0,0,1,0,30,0,0,2,0,25,0,0,0,0,2,1,7,0,8,0,564,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,191,717
HARRIS468,279,0,2,1,0,0,89,1,2,10,0,92,0,1,0,0,7,1,32,0,44,0,1565,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,372,2088
HARRIS469,40,0,0,0,0,0,20,1,12,35,4,493,1,0,0,2,90,1,239,0,272,2,543,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,87,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2288
HARRIS47,217,0,0,0,2,0,43,1,2,3,0,2,0,0,0,1,0,0,0,0,6,0,707,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,263,755
HARRIS470,28,0,0,0,0,0,29,0,0,11,0,129,0,0,0,0,3,0,28,0,75,0,189,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,57,775
HARRIS471,58,0,0,0,0,0,33,0,2,15,0,297,0,0,0,0,1,0,41,1,158,3,335,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,43,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1496
HARRIS472,122,0,0,0,0,1,68,0,7,5,0,53,1,0,0,0,24,1,55,0,41,0,514,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,31,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,191,795
HARRIS473,98,0,0,0,0,0,90,0,12,11,1,283,0,1,0,0,28,1,134,0,150,1,432,0,0,0,6,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,58,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1312
HARRIS474,115,1,0,0,0,1,103,1,5,26,0,365,0,0,0,1,25,1,91,0,158,1,702,0,0,0,21,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,99,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2020
HARRIS475,93,0,1,0,0,0,45,0,2,8,0,93,1,0,0,0,8,0,24,1,49,2,618,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,26,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1028
HARRIS476,172,0,1,0,1,0,63,0,6,7,0,222,1,0,0,0,8,1,72,1,93,0,702,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,237,1451
HARRIS477,106,0,0,0,0,1,97,0,12,33,1,534,0,0,0,0,35,6,130,0,230,5,810,0,0,0,23,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,90,0,0,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2616
HARRIS478,177,0,0,0,0,1,103,0,13,37,0,467,1,0,0,1,48,3,145,1,212,0,1112,0,0,0,33,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,104,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,281,2907
HARRIS479,117,0,0,0,1,0,99,0,5,49,0,593,0,2,1,1,66,2,222,0,276,3,750,0,0,0,16,0,0,0,0,1,0,3,22,0,0,0,0,0,0,0,96,0,0,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2675
